Interference and Diffraction Data File Wed, Oct 05, 2022 3:56 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.00889	1.48322
0.00889	1.60900
0.00889	1.78648
0.00894	1.99037
0.00894	2.15480
0.00900	2.26528
0.00900	2.30377
0.00900	2.29942
0.00906	2.30667
0.00906	2.37592
0.00906	2.52103
0.00911	2.73668
0.00911	2.98953
0.00917	3.22934
0.00917	3.39120
0.00917	3.44563
0.00922	3.40956
0.00922	3.35641
0.00928	3.38073
0.00928	3.53856
0.00928	3.78755
0.00933	4.11336
0.00933	4.40246
0.00939	4.54194
0.00939	4.51407
0.00944	4.38362
0.00944	4.26798
0.00944	4.27958
0.00950	4.47993
0.00950	4.78546
0.00950	4.81541
0.00956	4.81139
0.00956	4.81429
0.00961	4.81139
0.00961	4.81139
0.00967	4.76629
0.00967	4.81558
0.00967	4.81606
0.00972	4.81396
0.00972	4.81058
0.00972	4.81348
0.00978	4.81139
0.00978	4.81203
0.00983	4.81429
0.00983	4.75502
0.00983	4.81396
0.00989	4.81300
0.00989	4.81429
0.00989	4.81751
0.00994	4.81380
0.00994	4.81252
0.01000	4.60266
0.01000	4.33917
0.01000	4.22192
0.01006	4.25671
0.01006	4.36349
0.01011	4.46205
0.01011	4.45336
0.01011	4.29584
0.01017	4.00497
0.01017	3.67932
0.01022	3.42904
0.01022	3.30036
0.01022	3.28442
0.01028	3.33144
0.01028	3.35898
0.01033	3.30310
0.01033	3.13979
0.01033	2.88903
0.01039	2.61476
0.01039	2.39026
0.01039	2.26383
0.01044	2.21149
0.01044	2.20634
0.01050	2.19909
0.01050	2.15222
0.01050	2.05076
0.01056	1.88794
0.01056	1.70918
0.01056	1.53283
0.01061	1.39755
0.01061	1.31928
0.01067	1.27998
0.01067	1.25502
0.01067	1.22651
0.01072	1.17079
0.01072	1.09252
0.01078	0.98993
0.01078	0.88413
0.01078	0.78428
0.01083	0.71615
0.01083	0.66897
0.01083	0.63901
0.01089	0.61840
0.01089	0.59295
0.01094	0.55575
0.01094	0.50937
0.01094	0.45751
0.01100	0.40887
0.01100	0.37054
0.01106	0.34284
0.01106	0.32593
0.01106	0.30935
0.01111	0.30226
0.01111	0.29856
0.01117	0.28664
0.01117	0.27392
0.01117	0.25942
0.01122	0.24348
0.01122	0.23059
0.01122	0.22705
0.01128	0.22673
0.01128	0.22753
0.01133	0.23478
0.01133	0.24074
0.01133	0.24010
0.01139	0.24654
0.01139	0.24203
0.01144	0.24203
0.01144	0.24138
0.01144	0.24026
0.01150	0.23897
0.01150	0.25073
0.01150	0.25717
0.01156	0.26474
0.01156	0.27118
0.01161	0.27762
0.01161	0.27214
0.01161	0.27182
0.01167	0.26925
0.01167	0.26651
0.01167	0.26538
0.01172	0.27166
0.01172	0.26941
0.01178	0.28197
0.01178	0.28229
0.01178	0.28664
0.01183	0.27569
0.01183	0.26393
0.01189	0.25572
0.01189	0.25153
0.01189	0.25040
0.01194	0.25314
0.01194	0.25620
0.01200	0.25379
0.01200	0.25153
0.01200	0.24509
0.01206	0.23188
0.01206	0.22238
0.01211	0.21111
0.01211	0.20756
0.01211	0.20161
0.01217	0.19951
0.01217	0.19935
0.01217	0.19935
0.01222	0.19162
0.01222	0.18341
0.01228	0.17600
0.01228	0.16859
0.01228	0.15587
0.01233	0.15297
0.01233	0.14910
0.01233	0.14540
0.01239	0.14492
0.01239	0.14476
0.01239	0.14299
0.01244	0.13928
0.01244	0.12801
0.01250	0.12318
0.01250	0.11190
0.01250	0.11496
0.01256	0.11464
0.01256	0.11802
0.01256	0.11673
0.01261	0.11947
0.01261	0.11722
0.01267	0.11528
0.01267	0.11271
0.01272	0.11174
0.01272	0.10981
0.01272	0.11110
0.01278	0.10981
0.01278	0.11899
0.01278	0.12140
0.01283	0.12108
0.01283	0.11963
0.01289	0.11545
0.01289	0.11593
0.01289	0.11528
0.01294	0.12463
0.01294	0.12479
0.01294	0.12881
0.01300	0.13026
0.01300	0.13042
0.01306	0.13268
0.01306	0.12930
0.01306	0.12527
0.01311	0.12865
0.01311	0.12575
0.01311	0.12801
0.01317	0.13058
0.01317	0.13719
0.01317	0.13139
0.01322	0.13058
0.01322	0.12752
0.01328	0.11690
0.01328	0.12028
0.01328	0.11641
0.01333	0.11432
0.01333	0.11915
0.01339	0.11512
0.01339	0.11851
0.01339	0.11158
0.01344	0.10772
0.01344	0.09902
0.01344	0.10305
0.01350	0.09999
0.01350	0.09854
0.01356	0.09306
0.01356	0.09435
0.01356	0.09403
0.01361	0.08710
0.01361	0.08517
0.01367	0.07647
0.01367	0.07744
0.01367	0.07808
0.01372	0.07438
0.01372	0.07728
0.01378	0.07100
0.01378	0.07470
0.01378	0.06971
0.01383	0.06778
0.01383	0.06649
0.01383	0.06456
0.01389	0.05940
0.01389	0.06568
0.01389	0.06343
0.01394	0.06456
0.01394	0.06681
0.01400	0.06343
0.01400	0.06230
0.01400	0.06472
0.01406	0.05924
0.01406	0.06021
0.01406	0.06133
0.01411	0.06294
0.01411	0.06262
0.01417	0.06729
0.01417	0.06842
0.01417	0.07019
0.01422	0.06520
0.01422	0.06391
0.01428	0.06633
0.01428	0.07212
0.01428	0.06955
0.01433	0.07051
0.01433	0.07116
0.01433	0.07454
0.01439	0.07035
0.01439	0.06955
0.01444	0.07212
0.01444	0.06890
0.01444	0.07212
0.01450	0.07035
0.01450	0.07390
0.01456	0.06987
0.01456	0.07373
0.01456	0.07116
0.01461	0.06955
0.01461	0.06262
0.01461	0.06568
0.01467	0.06778
0.01467	0.06713
0.01472	0.06182
0.01472	0.06794
0.01472	0.06456
0.01478	0.06504
0.01478	0.05860
0.01478	0.06037
0.01483	0.05876
0.01483	0.06005
0.01483	0.05731
0.01489	0.05924
0.01489	0.05844
0.01494	0.05360
0.01494	0.05602
0.01494	0.05360
0.01500	0.04974
0.01500	0.04926
0.01500	0.05103
0.01506	0.04893
0.01506	0.04716
0.01511	0.04942
0.01511	0.04491
0.01511	0.04845
0.01517	0.04459
0.01517	0.04700
0.01522	0.04829
0.01522	0.04636
0.01522	0.04394
0.01528	0.04410
0.01528	0.04394
0.01533	0.04523
0.01533	0.04475
0.01533	0.04233
0.01539	0.04765
0.01539	0.04555
0.01539	0.04539
0.01544	0.04620
0.01544	0.04346
0.01550	0.04668
0.01550	0.04410
0.01550	0.04410
0.01556	0.04523
0.01556	0.04459
0.01556	0.05087
0.01561	0.04652
0.01561	0.04426
0.01567	0.04748
0.01567	0.04829
0.01567	0.04523
0.01572	0.04539
0.01572	0.05022
0.01572	0.04620
0.01578	0.05071
0.01578	0.04893
0.01578	0.05264
0.01583	0.05054
0.01583	0.04829
0.01589	0.04732
0.01589	0.04909
0.01589	0.04668
0.01594	0.04491
0.01594	0.04797
0.01600	0.05183
0.01600	0.04732
0.01600	0.05151
0.01606	0.04620
0.01606	0.04765
0.01611	0.04491
0.01611	0.04603
0.01611	0.04426
0.01617	0.04523
0.01617	0.04523
0.01622	0.04362
0.01622	0.04861
0.01622	0.04201
0.01628	0.04136
0.01628	0.04346
0.01628	0.04346
0.01633	0.03798
0.01633	0.04136
0.01639	0.04153
0.01639	0.03911
0.01639	0.04346
0.01644	0.04024
0.01644	0.04088
0.01650	0.03814
0.01650	0.03863
0.01650	0.03879
0.01656	0.03718
0.01656	0.03508
0.01656	0.03524
0.01661	0.03218
0.01661	0.03444
0.01661	0.03669
0.01667	0.03508
0.01667	0.03541
0.01672	0.03492
0.01672	0.03589
0.01678	0.03508
0.01678	0.03428
0.01678	0.03444
0.01683	0.03686
0.01683	0.03573
0.01683	0.03573
0.01689	0.03605
0.01689	0.03541
0.01694	0.03669
0.01694	0.03476
0.01700	0.03380
0.01700	0.03702
0.01700	0.03621
0.01706	0.03380
0.01706	0.03782
0.01706	0.03734
0.01711	0.03782
0.01711	0.03879
0.01717	0.03686
0.01717	0.03669
0.01717	0.03492
0.01722	0.03686
0.01722	0.03702
0.01728	0.03798
0.01728	0.03927
0.01728	0.04072
0.01733	0.03782
0.01733	0.03734
0.01733	0.03734
0.01739	0.03460
0.01739	0.03492
0.01744	0.03235
0.01744	0.03782
0.01744	0.03428
0.01750	0.03686
0.01750	0.03734
0.01756	0.03847
0.01756	0.03299
0.01756	0.03605
0.01761	0.03315
0.01761	0.03637
0.01767	0.03154
0.01767	0.03347
0.01767	0.03186
0.01772	0.03363
0.01772	0.03557
0.01778	0.03041
0.01778	0.03009
0.01778	0.02945
0.01783	0.03186
0.01783	0.03347
0.01789	0.03267
0.01789	0.03138
0.01789	0.02977
0.01794	0.03041
0.01794	0.03267
0.01800	0.03074
0.01800	0.02542
0.01800	0.02880
0.01806	0.02606
0.01806	0.02671
0.01811	0.02381
0.01811	0.02655
0.01811	0.02977
0.01817	0.02574
0.01817	0.02429
0.01817	0.02494
0.01822	0.02542
0.01822	0.02365
0.01828	0.02864
0.01828	0.02478
0.01828	0.02719
0.01833	0.02623
0.01833	0.02494
0.01839	0.02413
0.01839	0.02510
0.01839	0.02623
0.01844	0.02445
0.01844	0.02526
