Interference and Diffraction Data File Wed, Oct 05, 2022 4:05 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.00067	0.01544
0.00072	0.01350
0.00072	0.01672
0.00078	0.01495
0.00078	0.01302
0.00078	0.01366
0.00083	0.01753
0.00083	0.01479
0.00083	0.01753
0.00089	0.01431
0.00089	0.01431
0.00094	0.01383
0.00094	0.01769
0.00094	0.01479
0.00100	0.01254
0.00100	0.01221
0.00106	0.01044
0.00106	0.01270
0.00106	0.01866
0.00111	0.01672
0.00111	0.01447
0.00111	0.01511
0.00117	0.01350
0.00117	0.01544
0.00122	0.01318
0.00122	0.01721
0.00128	0.01689
0.00128	0.01914
0.00128	0.01737
0.00133	0.01141
0.00133	0.01656
0.00133	0.01479
0.00139	0.01189
0.00139	0.01624
0.00144	0.01479
0.00144	0.01608
0.00144	0.01399
0.00150	0.01495
0.00150	0.01544
0.00150	0.01721
0.00156	0.01366
0.00156	0.01399
0.00156	0.01334
0.00161	0.01383
0.00161	0.01238
0.00167	0.01689
0.00167	0.01721
0.00167	0.01656
0.00172	0.01882
0.00172	0.01431
0.00172	0.01205
0.00178	0.01238
0.00178	0.01415
0.00183	0.01608
0.00183	0.01221
0.00183	0.01350
0.00189	0.01592
0.00189	0.01495
0.00194	0.01656
0.00194	0.01479
0.00194	0.01511
0.00200	0.01205
0.00200	0.01737
0.00206	0.01511
0.00206	0.01737
0.00206	0.01350
0.00211	0.01544
0.00211	0.01415
0.00217	0.01254
0.00217	0.01753
0.00217	0.01334
0.00222	0.01238
0.00222	0.01576
0.00222	0.01672
0.00228	0.01254
0.00228	0.01221
0.00233	0.01383
0.00233	0.01366
0.00233	0.01785
0.00239	0.01399
0.00239	0.01028
0.00239	0.01672
0.00244	0.01431
0.00244	0.01399
0.00244	0.01302
0.00250	0.01705
0.00250	0.01415
0.00256	0.01221
0.00256	0.01302
0.00256	0.01399
0.00261	0.01383
0.00261	0.01350
0.00267	0.01495
0.00267	0.01012
0.00267	0.01560
0.00272	0.01672
0.00272	0.01544
0.00272	0.01109
0.00278	0.01785
0.00278	0.01383
0.00283	0.01447
0.00283	0.01608
0.00289	0.01366
0.00289	0.01608
0.00289	0.01544
0.00294	0.01447
0.00294	0.01447
0.00294	0.01672
0.00300	0.01576
0.00300	0.01270
0.00306	0.01833
0.00306	0.01463
0.00306	0.01527
0.00311	0.01769
0.00311	0.01914
0.00317	0.01785
0.00317	0.01801
0.00317	0.01495
0.00322	0.01399
0.00322	0.01689
0.00322	0.01479
0.00328	0.01415
0.00328	0.01173
0.00333	0.01995
0.00333	0.01286
0.00333	0.01350
0.00339	0.01350
0.00339	0.01672
0.00339	0.01544
0.00344	0.01866
0.00344	0.01318
0.00344	0.01238
0.00350	0.01737
0.00350	0.01560
0.00356	0.01463
0.00356	0.01479
0.00356	0.01415
0.00361	0.01431
0.00361	0.01125
0.00367	0.01495
0.00367	0.01689
0.00367	0.01431
0.00372	0.01431
0.00372	0.01366
0.00372	0.01495
0.00378	0.01850
0.00378	0.01608
0.00383	0.01415
0.00383	0.01833
0.00383	0.01560
0.00389	0.01672
0.00389	0.01785
0.00389	0.01592
0.00394	0.01850
0.00394	0.01930
0.00400	0.01689
0.00400	0.01833
0.00400	0.01737
0.00406	0.01833
0.00406	0.01817
0.00406	0.01640
0.00411	0.01946
0.00411	0.02075
0.00411	0.01978
0.00417	0.01527
0.00417	0.01689
0.00417	0.01721
0.00422	0.01753
0.00422	0.01785
0.00422	0.01769
0.00428	0.01640
0.00428	0.01672
0.00433	0.01995
0.00433	0.01882
0.00433	0.01914
0.00439	0.01946
0.00439	0.01898
0.00444	0.01930
0.00444	0.02091
0.00444	0.01833
0.00450	0.02075
0.00450	0.01753
0.00456	0.01608
0.00456	0.02043
0.00456	0.01753
0.00461	0.02220
0.00461	0.02107
0.00467	0.01785
0.00467	0.01656
0.00467	0.01592
0.00472	0.02075
0.00472	0.01785
0.00472	0.01769
0.00478	0.02075
0.00478	0.01930
0.00478	0.01399
0.00483	0.01640
0.00483	0.01898
0.00489	0.02123
0.00489	0.01962
0.00489	0.01930
0.00494	0.01962
0.00494	0.02043
0.00494	0.01946
0.00500	0.01946
0.00500	0.01608
0.00500	0.01995
0.00506	0.01962
0.00506	0.01866
0.00506	0.01914
0.00511	0.02011
0.00511	0.02027
0.00517	0.01801
0.00517	0.01753
0.00517	0.01817
0.00522	0.02156
0.00522	0.02381
0.00528	0.02413
0.00528	0.02059
0.00528	0.02284
0.00533	0.02123
0.00533	0.02429
0.00533	0.02284
0.00539	0.02590
0.00539	0.02429
0.00544	0.02381
0.00544	0.02139
0.00544	0.02478
0.00550	0.02590
0.00550	0.02301
0.00556	0.02123
0.00556	0.02526
0.00556	0.02429
0.00561	0.02574
0.00561	0.02542
0.00561	0.02816
0.00567	0.02478
0.00567	0.02574
0.00567	0.02558
0.00572	0.02606
0.00572	0.02574
0.00578	0.02977
0.00578	0.02816
0.00578	0.02671
0.00583	0.02349
0.00583	0.02301
0.00583	0.02735
0.00583	0.02655
0.00589	0.02848
0.00589	0.02864
0.00594	0.02832
0.00594	0.02526
0.00594	0.02606
0.00600	0.02945
0.00600	0.02848
0.00606	0.02462
0.00606	0.02784
0.00606	0.02655
0.00611	0.02768
0.00611	0.02735
0.00617	0.02510
0.00617	0.02462
0.00617	0.02687
0.00622	0.02381
0.00622	0.02558
0.00622	0.02381
0.00628	0.02413
0.00628	0.02413
0.00633	0.02397
0.00633	0.02510
0.00633	0.02687
0.00639	0.02639
0.00639	0.02510
0.00639	0.02623
0.00644	0.02445
0.00644	0.02397
0.00644	0.02719
0.00650	0.02606
0.00650	0.02558
0.00656	0.02623
0.00656	0.02961
0.00656	0.02655
0.00661	0.03106
0.00661	0.03106
0.00661	0.02848
0.00667	0.02929
0.00667	0.03009
0.00667	0.03057
0.00672	0.02848
0.00672	0.03299
0.00672	0.03122
0.00678	0.03106
0.00678	0.03202
0.00683	0.03267
0.00683	0.03524
0.00683	0.03492
0.00689	0.03154
0.00689	0.03782
0.00694	0.03557
0.00694	0.03718
0.00694	0.03637
0.00700	0.03943
0.00700	0.03669
0.00706	0.03782
0.00706	0.03879
0.00706	0.03621
0.00711	0.03798
0.00711	0.03718
0.00711	0.04008
0.00717	0.04072
0.00717	0.03927
0.00717	0.04217
0.00722	0.03943
0.00722	0.03798
0.00728	0.03782
0.00728	0.04136
0.00728	0.04056
0.00733	0.04040
0.00733	0.03702
0.00733	0.03943
0.00739	0.03766
0.00739	0.03782
0.00739	0.03863
0.00744	0.03927
0.00744	0.03814
0.00744	0.03702
0.00750	0.03702
0.00750	0.03428
0.00756	0.03863
0.00756	0.03637
0.00756	0.03669
0.00761	0.03782
0.00761	0.03798
0.00761	0.03541
0.00767	0.03589
0.00767	0.03637
0.00772	0.03798
0.00772	0.03412
0.00772	0.03573
0.00778	0.03734
0.00778	0.03605
0.00783	0.03589
0.00783	0.03637
0.00783	0.03734
0.00789	0.03605
0.00789	0.03605
0.00794	0.03927
0.00794	0.03814
0.00794	0.03702
0.00800	0.03863
0.00800	0.04120
0.00800	0.03943
0.00806	0.04136
0.00806	0.04281
0.00806	0.04297
0.00811	0.04185
0.00811	0.04603
0.00817	0.04459
0.00817	0.04330
0.00817	0.04378
0.00822	0.04990
0.00822	0.05054
0.00822	0.04861
0.00828	0.05071
0.00828	0.05022
0.00828	0.04990
0.00833	0.05248
0.00833	0.05360
0.00833	0.05457
0.00839	0.05473
0.00839	0.05328
0.00844	0.05232
0.00844	0.05489
0.00844	0.05393
0.00850	0.05602
0.00850	0.05570
0.00856	0.05860
0.00856	0.05747
0.00856	0.05666
0.00861	0.05199
0.00861	0.05473
0.00867	0.05731
0.00867	0.05586
0.00867	0.05747
0.00872	0.05409
0.00872	0.05618
0.00872	0.05425
0.00878	0.05554
0.00878	0.05489
0.00883	0.05650
0.00883	0.05280
0.00883	0.05344
0.00889	0.05505
0.00889	0.05215
0.00889	0.05215
0.00894	0.05328
0.00894	0.05457
0.00900	0.05328
0.00900	0.05376
0.00900	0.05554
0.00906	0.04893
0.00906	0.05264
0.00906	0.05248
0.00911	0.05006
0.00911	0.05135
0.00911	0.05006
0.00917	0.05264
0.00917	0.05763
0.00917	0.05747
0.00922	0.05715
0.00922	0.05731
0.00928	0.05570
0.00928	0.05876
0.00928	0.05779
0.00933	0.05666
0.00933	0.06053
0.00939	0.06311
0.00939	0.07116
0.00939	0.06472
0.00944	0.06762
0.00944	0.07067
0.00950	0.07535
0.00950	0.08098
0.00950	0.07857
0.00956	0.08114
0.00956	0.07857
0.00956	0.08517
0.00961	0.08469
0.00961	0.08694
0.00967	0.08903
0.00967	0.08920
0.00967	0.09467
0.00972	0.09902
0.00972	0.09548
0.00978	0.09451
0.00978	0.09934
0.00978	0.10208
0.00983	0.10321
0.00983	0.09950
0.00983	0.10208
0.00989	0.10578
0.00989	0.10707
0.00989	0.10804
0.00994	0.10353
0.00994	0.10530
0.00994	0.10949
0.01000	0.11045
0.01000	0.10772
0.01006	0.10691
0.01006	0.10514
0.01006	0.10997
0.01011	0.10562
0.01011	0.10675
0.01017	0.10176
0.01017	0.10466
0.01017	0.10949
0.01022	0.10707
0.01022	0.10546
0.01028	0.10369
0.01028	0.10627
0.01028	0.10530
0.01033	0.10594
0.01033	0.10401
0.01039	0.10739
0.01039	0.10433
0.01039	0.10739
0.01044	0.10917
0.01044	0.10820
0.01050	0.11174
0.01050	0.11432
0.01050	0.11673
0.01056	0.11802
0.01056	0.11464
0.01056	0.12366
0.01061	0.12978
0.01061	0.13010
0.01067	0.13026
0.01067	0.13381
0.01067	0.13687
0.01072	0.14604
0.01072	0.14814
0.01072	0.15039
0.01078	0.14991
0.01078	0.15764
0.01078	0.16231
0.01083	0.16988
0.01083	0.16650
0.01089	0.17391
0.01089	0.18051
0.01089	0.19082
0.01094	0.19065
0.01094	0.19227
0.01100	0.19533
0.01100	0.20257
0.01100	0.21240
0.01106	0.21224
0.01106	0.20805
0.01111	0.21465
0.01111	0.22319
0.01111	0.22383
0.01117	0.22222
0.01117	0.21932
0.01117	0.22222
0.01122	0.23092
0.01122	0.23285
0.01128	0.22802
0.01128	0.22753
0.01128	0.23221
0.01133	0.23011
0.01133	0.23349
0.01139	0.23043
0.01139	0.23365
0.01139	0.23011
0.01144	0.23092
0.01144	0.22657
0.01144	0.22786
0.01150	0.23285
0.01150	0.23800
0.01156	0.23124
0.01156	0.23945
0.01156	0.24026
0.01161	0.24799
0.01161	0.25201
0.01161	0.26184
0.01167	0.26908
0.01167	0.28632
0.01172	0.29711
0.01172	0.30854
0.01172	0.32851
0.01178	0.35428
0.01178	0.38649
0.01178	0.41532
0.01183	0.43931
0.01183	0.47748
0.01189	0.53127
0.01189	0.58442
0.01189	0.62033
0.01194	0.66188
0.01194	0.74079
0.01200	0.82728
0.01200	0.87205
0.01200	0.91166
0.01206	1.00781
0.01206	1.12988
0.01211	1.21572
0.01211	1.25824
0.01211	1.34327
0.01217	1.48902
0.01217	1.61480
0.01222	1.67455
0.01222	1.71159
0.01222	1.80983
0.01228	1.97684
0.01228	2.13483
0.01228	2.20296
0.01233	2.22937
0.01233	2.33534
0.01239	2.52860
0.01239	2.72106
0.01239	2.79079
0.01244	2.80641
0.01244	2.93219
0.01244	3.16798
0.01250	3.35754
0.01250	3.39683
0.01256	3.39297
0.01256	3.50828
0.01256	3.74986
0.01261	3.96487
0.01261	3.99773
0.01261	3.95779
0.01267	4.07246
0.01267	4.35833
0.01272	4.56980
0.01272	4.54645
0.01272	4.48444
0.01278	4.63406
0.01278	4.81171
0.01283	4.81235
0.01283	4.81558
0.01283	4.81042
0.01289	4.80962
0.01289	4.81107
0.01294	4.81171
0.01294	4.81268
0.01294	4.81558
0.01300	4.81203
0.01300	4.81477
0.01306	4.81042
0.01306	4.81203
0.01306	4.81622
0.01311	4.81300
0.01311	4.81090
0.01311	4.81252
0.01317	4.81606
0.01317	4.81702
0.01322	4.81252
0.01322	4.81380
0.01322	4.81203
0.01328	4.81219
0.01328	4.81074
0.01333	4.81058
0.01333	4.81316
0.01333	4.81203
0.01339	4.80736
0.01339	4.81284
0.01339	4.81187
0.01344	4.81525
0.01344	4.62375
0.01350	4.46656
0.01350	4.48959
0.01350	4.52454
0.01356	4.39199
0.01356	4.11852
0.01356	3.94410
0.01361	3.93959
0.01361	3.92863
0.01367	3.73247
0.01367	3.48042
0.01367	3.34658
0.01372	3.34014
0.01372	3.29054
0.01378	3.09115
0.01378	2.86584
0.01378	2.75278
0.01383	2.73056
0.01383	2.63473
0.01389	2.44050
0.01389	2.25820
0.01389	2.17944
0.01394	2.15142
0.01394	2.07573
0.01394	1.92708
0.01400	1.76345
0.01400	1.68341
0.01400	1.64202
0.01406	1.57744
0.01406	1.46148
0.01411	1.34118
0.01411	1.26533
0.01411	1.22378
0.01417	1.18609
0.01417	1.10396
0.01417	1.01151
0.01422	0.93566
0.01422	0.89475
0.01422	0.86641
0.01428	0.81149
0.01428	0.74804
0.01433	0.68588
0.01433	0.65866
0.01433	0.63064
0.01439	0.59376
0.01439	0.55559
0.01444	0.51484
0.01444	0.49391
0.01444	0.47990
0.01450	0.45880
0.01450	0.43529
0.01450	0.41403
0.01456	0.40179
0.01456	0.39583
0.01461	0.38133
0.01461	0.37087
0.01467	0.36555
0.01467	0.36024
0.01467	0.35508
0.01472	0.35106
0.01472	0.35138
0.01472	0.34751
0.01478	0.34735
0.01478	0.34284
0.01483	0.34413
0.01483	0.34220
0.01483	0.34993
0.01489	0.35170
0.01489	0.34735
0.01489	0.34703
0.01494	0.34462
0.01494	0.34494
0.01494	0.35122
0.01500	0.35202
0.01500	0.34768
0.01506	0.34526
0.01506	0.34526
0.01506	0.34751
0.01511	0.35057
0.01511	0.34526
0.01511	0.33978
0.01517	0.33173
0.01517	0.33737
0.01522	0.33721
0.01522	0.33592
0.01522	0.32207
0.01528	0.31498
0.01528	0.31096
0.01533	0.31675
0.01533	0.30725
0.01533	0.29437
0.01539	0.28374
0.01539	0.28068
0.01539	0.28905
0.01544	0.27504
0.01544	0.26425
0.01550	0.24799
0.01550	0.24380
0.01550	0.24251
0.01556	0.24573
0.01556	0.22560
0.01556	0.21658
0.01561	0.20676
0.01561	0.20918
0.01567	0.20547
0.01567	0.20370
0.01567	0.18872
0.01572	0.18003
0.01572	0.18228
0.01572	0.18019
0.01578	0.17036
0.01578	0.16618
0.01578	0.15716
0.01583	0.15522
0.01583	0.15700
0.01583	0.15104
0.01589	0.14927
0.01589	0.14154
0.01594	0.13767
0.01594	0.14395
0.01594	0.14250
0.01600	0.13622
0.01600	0.13316
0.01600	0.13139
0.01606	0.13058
0.01606	0.12994
0.01611	0.13123
0.01611	0.13219
0.01611	0.12930
0.01617	0.13268
0.01617	0.12624
0.01622	0.12656
0.01622	0.13316
0.01622	0.13429
0.01628	0.13075
0.01628	0.12881
0.01628	0.12833
0.01633	0.12994
0.01633	0.12527
0.01639	0.12752
0.01639	0.12656
0.01639	0.12801
0.01644	0.12849
0.01644	0.12672
0.01644	0.12495
0.01650	0.12543
0.01650	0.12269
0.01650	0.12318
0.01656	0.12124
0.01656	0.11738
0.01661	0.11899
0.01661	0.11673
0.01661	0.11722
0.01667	0.11545
0.01667	0.11158
0.01667	0.10755
0.01672	0.10884
0.01672	0.10594
0.01672	0.09950
0.01678	0.10063
0.01678	0.09564
0.01683	0.09757
0.01683	0.09564
0.01683	0.09113
0.01689	0.08887
0.01689	0.08855
0.01689	0.08340
0.01694	0.08098
0.01694	0.08147
0.01700	0.07824
0.01700	0.08195
0.01700	0.07953
0.01706	0.07454
0.01706	0.07841
0.01711	0.07502
0.01711	0.07502
0.01711	0.07357
0.01717	0.07148
0.01717	0.07261
0.01717	0.07325
0.01722	0.07148
0.01722	0.07229
0.01728	0.07116
0.01728	0.07180
0.01728	0.07470
0.01733	0.07583
0.01733	0.07712
0.01733	0.07454
0.01739	0.07792
0.01739	0.07679
0.01739	0.07792
0.01744	0.07341
0.01744	0.07824
0.01744	0.07808
0.01750	0.07535
0.01750	0.07647
0.01756	0.07857
0.01756	0.08147
0.01756	0.07728
0.01761	0.08324
0.01761	0.07776
0.01761	0.08324
0.01767	0.07937
0.01767	0.08018
0.01772	0.07615
0.01772	0.07760
0.01772	0.07679
0.01778	0.08034
0.01778	0.07551
0.01778	0.07438
0.01783	0.07663
0.01783	0.07422
0.01789	0.07373
0.01789	0.07180
0.01789	0.06858
0.01794	0.06826
0.01794	0.06987
0.01794	0.06810
0.01800	0.06407
0.01800	0.06262
0.01800	0.06311
0.01806	0.06311
0.01806	0.05908
0.01811	0.05682
0.01811	0.05602
0.01811	0.05602
0.01817	0.05312
0.01817	0.05457
0.01817	0.05747
0.01822	0.05167
0.01822	0.05103
0.01822	0.04797
0.01828	0.04926
0.01828	0.05071
0.01828	0.04861
0.01833	0.04652
0.01833	0.04877
0.01839	0.04620
0.01839	0.04346
0.01839	0.04378
0.01844	0.04330
0.01844	0.04539
0.01844	0.04394
0.01850	0.04507
0.01850	0.04571
0.01850	0.04233
0.01856	0.04378
0.01856	0.04281
0.01861	0.04314
0.01861	0.04797
0.01861	0.04330
0.01867	0.04056
0.01867	0.04346
0.01867	0.04314
0.01872	0.04346
0.01872	0.04330
0.01878	0.04426
0.01878	0.04523
0.01878	0.04491
0.01883	0.04877
0.01883	0.04716
0.01889	0.04958
0.01889	0.04539
0.01889	0.04781
0.01894	0.04426
0.01894	0.04620
0.01894	0.04426
0.01900	0.04426
0.01900	0.04797
0.01900	0.04587
0.01906	0.04587
0.01906	0.04684
0.01906	0.04684
0.01911	0.04571
0.01911	0.04909
0.01917	0.04507
0.01917	0.04330
0.01917	0.04974
0.01922	0.04813
0.01922	0.04330
0.01922	0.04797
0.01928	0.04523
0.01928	0.04571
0.01933	0.04555
0.01933	0.04233
0.01933	0.04346
0.01939	0.04217
0.01939	0.04442
0.01939	0.04056
0.01944	0.03686
0.01944	0.04620
0.01950	0.03830
0.01950	0.03718
0.01950	0.03653
0.01956	0.03959
0.01956	0.03782
0.01956	0.03541
0.01961	0.03702
0.01961	0.03541
0.01967	0.03605
0.01967	0.03380
0.01967	0.03460
0.01972	0.03186
0.01972	0.03363
0.01978	0.03331
0.01978	0.03235
0.01978	0.03090
0.01983	0.03138
0.01983	0.03057
0.01983	0.03444
0.01989	0.03396
0.01989	0.03074
0.01989	0.03090
0.01994	0.03460
0.01994	0.03428
0.01994	0.02993
0.02000	0.02961
0.02000	0.02945
0.02006	0.03186
0.02006	0.02768
0.02006	0.02977
0.02011	0.03218
0.02011	0.03202
0.02011	0.03396
0.02017	0.03315
0.02017	0.03363
0.02022	0.02929
0.02022	0.03363
0.02022	0.03363
0.02028	0.03557
0.02028	0.03218
0.02033	0.03734
0.02033	0.03541
0.02033	0.03476
0.02039	0.03508
0.02039	0.03605
0.02044	0.04120
0.02044	0.03814
0.02044	0.03573
0.02050	0.03653
0.02050	0.03830
0.02050	0.03782
0.02056	0.03766
0.02056	0.03444
0.02056	0.03444
0.02061	0.03396
0.02061	0.03508
0.02067	0.03218
0.02067	0.03283
0.02067	0.03315
0.02072	0.03444
0.02072	0.03106
0.02072	0.03412
0.02078	0.03444
0.02078	0.02912
0.02083	0.03218
0.02083	0.03492
0.02083	0.03138
0.02089	0.03186
0.02089	0.03251
0.02089	0.02751
0.02094	0.03074
0.02094	0.02896
0.02100	0.02655
0.02100	0.02590
0.02100	0.02735
0.02106	0.02703
0.02106	0.02977
0.02111	0.02993
0.02111	0.02590
0.02111	0.02413
0.02117	0.02816
0.02117	0.02478
0.02117	0.02494
0.02122	0.02413
0.02122	0.02413
0.02128	0.02816
0.02128	0.02349
0.02128	0.02462
0.02133	0.02510
0.02133	0.02397
0.02139	0.02413
0.02139	0.02252
0.02139	0.02623
0.02144	0.02768
0.02144	0.02784
0.02144	0.02719
0.02150	0.02397
0.02150	0.02655
0.02156	0.02284
0.02156	0.02349
0.02156	0.02623
0.02161	0.02542
0.02161	0.02397
0.02161	0.02848
0.02167	0.02623
0.02167	0.02896
0.02172	0.02687
0.02172	0.02768
0.02172	0.02558
0.02178	0.02800
0.02178	0.02639
0.02178	0.02784
0.02183	0.02139
0.02183	0.02751
0.02189	0.02751
0.02189	0.02687
0.02189	0.02993
0.02194	0.02687
0.02194	0.02639
0.02200	0.03138
0.02200	0.02751
0.02200	0.02735
0.02206	0.02526
0.02206	0.02961
0.02211	0.02558
0.02211	0.02606
0.02211	0.02880
0.02217	0.02751
0.02217	0.02445
0.02222	0.02526
0.02222	0.02671
0.02222	0.02429
0.02228	0.02800
0.02228	0.02365
0.02228	0.02397
0.02233	0.02462
0.02233	0.02188
0.02239	0.02896
0.02239	0.02301
0.02239	0.02188
0.02244	0.02445
0.02244	0.02462
0.02250	0.02526
0.02250	0.02429
0.02250	0.02188
0.02256	0.02526
0.02256	0.02349
0.02256	0.02236
0.02261	0.02188
0.02261	0.02494
0.02267	0.02429
0.02267	0.02606
0.02267	0.02317
0.02272	0.02139
0.02272	0.02381
0.02272	0.02445
0.02278	0.02011
0.02278	0.02462
0.02283	0.02333
0.02283	0.02139
0.02289	0.02494
0.02289	0.02429
0.02289	0.02526
0.02294	0.02606
0.02294	0.02397
0.02294	0.02220
0.02300	0.02252
0.02300	0.02301
0.02306	0.02526
0.02306	0.02462
0.02306	0.02494
0.02311	0.02075
0.02311	0.02558
0.02317	0.02542
0.02317	0.02301
0.02317	0.02848
0.02322	0.02429
0.02322	0.02751
0.02322	0.02381
0.02328	0.02236
0.02328	0.02510
0.02333	0.02268
0.02333	0.02655
0.02333	0.02397
0.02339	0.02365
0.02339	0.02349
0.02339	0.02494
0.02344	0.02510
0.02344	0.02381
0.02350	0.02735
0.02350	0.02349
0.02350	0.02574
0.02356	0.02462
0.02356	0.02188
0.02356	0.02542
0.02361	0.02236
0.02361	0.02268
0.02367	0.01946
0.02367	0.02333
0.02367	0.02204
0.02372	0.02027
0.02372	0.01882
0.02378	0.02413
0.02378	0.02156
0.02378	0.01946
0.02383	0.02220
0.02383	0.02365
0.02389	0.02139
0.02389	0.02381
0.02389	0.02558
0.02394	0.02220
0.02394	0.02172
0.02394	0.01640
0.02400	0.02059
0.02400	0.02091
0.02400	0.01914
0.02406	0.02011
0.02406	0.02107
0.02411	0.02301
0.02411	0.01576
0.02411	0.01930
0.02417	0.01769
0.02417	0.02156
0.02417	0.01914
0.02422	0.02188
0.02422	0.02413
0.02422	0.02123
0.02428	0.02236
0.02428	0.02139
0.02433	0.02172
0.02433	0.02413
0.02433	0.02123
0.02439	0.02397
0.02439	0.02188
0.02444	0.01866
0.02444	0.01898
0.02444	0.02139
0.02450	0.02236
0.02450	0.02397
0.02450	0.02236
0.02456	0.02091
0.02456	0.02027
0.02461	0.02139
0.02461	0.01817
0.02461	0.02284
0.02467	0.01995
0.02467	0.02301
0.02472	0.02236
0.02472	0.02011
0.02472	0.02429
0.02478	0.02139
0.02478	0.02204
0.02478	0.02204
0.02483	0.02365
0.02483	0.02188
0.02483	0.02268
0.02489	0.02606
0.02489	0.02091
0.02494	0.02059
0.02494	0.02156
0.02494	0.02236
0.02500	0.02139
0.02500	0.02204
0.02500	0.02719
0.02506	0.01946
0.02506	0.02301
0.02506	0.02075
0.02511	0.02349
0.02511	0.03122
0.02517	0.02236
0.02517	0.02317
0.02517	0.02284
0.02522	0.01995
0.02522	0.01995
0.02528	0.02011
0.02528	0.02075
0.02528	0.01995
0.02533	0.02445
0.02533	0.02349
0.02533	0.02107
0.02539	0.02188
0.02539	0.01978
0.02544	0.02365
0.02544	0.02252
0.02544	0.02027
0.02550	0.02236
0.02550	0.01833
0.02556	0.02091
0.02556	0.02107
0.02556	0.02333
0.02561	0.02252
0.02561	0.02059
0.02561	0.02220
0.02567	0.02236
0.02567	0.02043
0.02567	0.01624
0.02572	0.01785
0.02572	0.01817
0.02572	0.01624
0.02578	0.01624
0.02578	0.00883
0.02578	0.01624
0.02583	0.01350
0.02583	0.01173
0.02589	0.01479
0.02589	0.01093
0.02589	0.01302
0.02594	0.01028
0.02594	0.01093
0.02594	0.00980
0.02600	0.00577
0.02600	0.00980
0.02606	0.00803
0.02606	0.00513
0.02606	0.00771
0.02611	0.00577
