Interference and Diffraction Data File Wed, Oct 05, 2022 4:26 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.00656	-0.00631
0.00661	-0.00228
0.00661	-0.00614
0.00667	-0.00373
0.00667	-0.00373
0.00667	-0.00357
0.00672	-0.00244
0.00672	-0.00325
0.00678	-0.00067
0.00678	0.00175
0.00678	-0.00341
0.00683	-0.00147
0.00683	-0.00373
0.00683	-0.00276
0.00689	-0.00470
0.00689	-0.00292
0.00694	-0.00147
0.00694	0.00014
0.00694	-0.00212
0.00700	-0.00212
0.00700	-0.00131
0.00700	0.00078
0.00706	-0.00115
0.00706	-0.00308
0.00711	-0.00518
0.00711	0.00046
0.00711	-0.00260
0.00717	0.00094
0.00717	-0.00228
0.00717	-0.00035
0.00722	-0.00002
0.00722	-0.00244
0.00722	-0.00212
0.00728	-0.00019
0.00728	-0.00067
0.00728	-0.00164
0.00733	-0.00470
0.00733	-0.00437
0.00739	-0.00147
0.00739	-0.00292
0.00739	0.00062
0.00744	-0.00002
0.00744	-0.00228
0.00744	0.00159
0.00750	0.00191
0.00750	-0.00051
0.00756	0.00046
0.00756	0.00271
0.00756	-0.00051
0.00761	-0.00051
0.00761	-0.00019
0.00767	0.00126
0.00767	-0.00131
0.00767	-0.00099
0.00772	0.00255
0.00772	0.00094
0.00772	0.00046
0.00778	0.00046
0.00778	-0.00083
0.00783	0.00126
0.00783	0.00722
0.00783	-0.00035
0.00789	0.00658
0.00789	0.00223
0.00789	0.00207
0.00794	0.00577
0.00794	0.00448
0.00800	0.00497
0.00800	0.00207
0.00800	0.00400
0.00806	0.00626
0.00806	0.00400
0.00806	0.00207
0.00811	0.00320
0.00811	0.00577
0.00811	0.00320
0.00817	0.00384
0.00817	0.00271
0.00817	0.00529
0.00822	0.00690
0.00822	0.00416
0.00828	0.00626
0.00828	0.00883
0.00833	0.00416
0.00833	0.00690
0.00833	0.00948
0.00839	0.00835
0.00839	0.00771
0.00839	0.00771
0.00844	0.00738
0.00844	0.00545
0.00850	0.00481
0.00850	0.00320
0.00856	0.00368
0.00856	0.00980
0.00856	0.00610
0.00861	0.00819
0.00861	0.00448
0.00861	0.00915
0.00867	0.01141
0.00867	0.00787
0.00872	0.00690
0.00872	0.00771
0.00872	0.00964
0.00878	0.00948
0.00878	0.00835
0.00878	0.01044
0.00883	0.01093
0.00883	0.01044
0.00883	0.00915
0.00889	0.01141
0.00889	0.01495
0.00894	0.01334
0.00894	0.01141
0.00894	0.01479
0.00900	0.01689
0.00900	0.01334
0.00900	0.01608
0.00906	0.01334
0.00906	0.01560
0.00906	0.01495
0.00911	0.01012
0.00911	0.01366
0.00917	0.01705
0.00917	0.01753
0.00917	0.01592
0.00922	0.01898
0.00922	0.01785
0.00928	0.01689
0.00928	0.02043
0.00928	0.01672
0.00933	0.02027
0.00933	0.02011
0.00939	0.02011
0.00939	0.02333
0.00939	0.02059
0.00944	0.02735
0.00944	0.02687
0.00944	0.03122
0.00950	0.03025
0.00950	0.02784
0.00956	0.02896
0.00956	0.02703
0.00956	0.03218
0.00961	0.03428
0.00961	0.03363
0.00961	0.03959
0.00967	0.03251
0.00967	0.03041
0.00972	0.03605
0.00972	0.03557
0.00972	0.03605
0.00978	0.03750
0.00978	0.03943
0.00978	0.04104
0.00983	0.04507
0.00983	0.04217
0.00989	0.04153
0.00989	0.04571
0.00989	0.04297
0.00994	0.04249
0.00994	0.05264
0.00994	0.06037
0.01000	0.06633
0.01000	0.06890
0.01006	0.07277
0.01006	0.07647
0.01006	0.07631
0.01011	0.07808
0.01011	0.08501
0.01017	0.08678
0.01017	0.09258
0.01017	0.09789
0.01022	0.09789
0.01022	0.09435
0.01028	0.10047
0.01028	0.10433
0.01028	0.10675
0.01033	0.11303
0.01033	0.11561
0.01033	0.12205
0.01039	0.12479
0.01039	0.12672
0.01044	0.13139
0.01044	0.13123
0.01044	0.13799
0.01050	0.15055
0.01050	0.17149
0.01050	0.20483
0.01056	0.24928
0.01056	0.29485
0.01061	0.35219
0.01061	0.39341
0.01061	0.42369
0.01067	0.43915
0.01067	0.45171
0.01067	0.48022
0.01072	0.52354
0.01072	0.60535
0.01078	0.73000
0.01078	0.88123
0.01078	1.01908
0.01083	1.12892
0.01083	1.17337
0.01083	1.18770
0.01089	1.19173
0.01089	1.23070
0.01094	1.31300
0.01094	1.46213
0.01094	1.66521
0.01100	1.84269
0.01100	1.95252
0.01106	1.98715
0.01106	1.96009
0.01106	1.91339
0.01111	1.90952
0.01111	1.96734
0.01117	2.09086
0.01117	2.21793
0.01117	2.29814
0.01122	2.29669
0.01122	2.22099
0.01128	2.08410
0.01128	1.96460
0.01128	1.89277
0.01133	1.86668
0.01133	1.88665
0.01133	1.92337
0.01139	1.93239
0.01139	1.87860
0.01144	1.74912
0.01144	1.58517
0.01144	1.39964
0.01150	1.26484
0.01150	1.18190
0.01150	1.13327
0.01156	1.11716
0.01156	1.10830
0.01161	1.08350
0.01161	1.01039
0.01161	0.89846
0.01167	0.75996
0.01167	0.63192
0.01167	0.54367
0.01172	0.45638
0.01172	0.41950
0.01178	0.40759
0.01178	0.39245
0.01178	0.36217
0.01183	0.32658
0.01183	0.27923
0.01189	0.23172
0.01189	0.19001
0.01189	0.16312
0.01194	0.14299
0.01194	0.13042
0.01194	0.12543
0.01200	0.12237
0.01200	0.12575
0.01206	0.11867
0.01206	0.12221
0.01206	0.11657
0.01211	0.10836
0.01211	0.10562
0.01211	0.10224
0.01217	0.09580
0.01217	0.09693
0.01222	0.09387
0.01222	0.09081
0.01222	0.09306
0.01228	0.09242
0.01228	0.08936
0.01228	0.08340
0.01233	0.07631
0.01233	0.07551
0.01233	0.07744
0.01239	0.07390
0.01239	0.07663
0.01244	0.07245
0.01244	0.06923
0.01244	0.06874
0.01250	0.06198
0.01250	0.05183
0.01256	0.04958
0.01256	0.04781
0.01256	0.04748
0.01261	0.04781
0.01261	0.04700
0.01261	0.05248
0.01267	0.04974
0.01267	0.05167
0.01272	0.05038
0.01272	0.04362
0.01272	0.04314
0.01278	0.04169
0.01278	0.04265
0.01283	0.04040
0.01283	0.04008
0.01283	0.04104
0.01289	0.04459
0.01289	0.04088
0.01289	0.03605
0.01294	0.03927
0.01294	0.03750
0.01300	0.03718
0.01300	0.03299
0.01300	0.03847
0.01306	0.03734
0.01306	0.03476
0.01306	0.03154
0.01311	0.03331
0.01311	0.02784
0.01317	0.02284
0.01317	0.02542
0.01317	0.02590
0.01322	0.02510
0.01322	0.02075
0.01322	0.02687
0.01328	0.02703
0.01328	0.02832
0.01328	0.02413
0.01333	0.02478
0.01333	0.02606
0.01339	0.02301
0.01339	0.02220
0.01339	0.01866
0.01344	0.02059
0.01344	0.01930
0.01350	0.02268
0.01350	0.02413
0.01350	0.02075
0.01356	0.01898
0.01356	0.01882
0.01361	0.01866
0.01361	0.02236
0.01361	0.02043
0.01367	0.01769
0.01367	0.01995
0.01367	0.02107
0.01372	0.01560
0.01372	0.01576
0.01378	0.01592
0.01378	0.01221
0.01378	0.01205
0.01383	0.01383
0.01383	0.01077
0.01383	0.01254
0.01389	0.01028
0.01389	0.01689
0.01389	0.01511
0.01394	0.01109
0.01394	0.01238
0.01394	0.01189
0.01400	0.01093
0.01400	0.01173
0.01406	0.01125
0.01406	0.01093
0.01406	0.00899
0.01411	0.01238
0.01411	0.01044
0.01411	0.01173
0.01417	0.00867
0.01417	0.00932
0.01422	0.00754
0.01422	0.00642
0.01422	0.00915
0.01428	0.00642
0.01428	0.00899
0.01433	0.00851
0.01433	0.00642
0.01433	0.00239
0.01439	0.00658
0.01439	0.00368
0.01439	0.00883
0.01444	0.00738
0.01444	0.00690
0.01450	0.00658
0.01450	0.00368
0.01450	0.00175
0.01456	0.00593
0.01456	0.00400
0.01456	0.00110
0.01461	-0.00276
0.01461	0.00577
0.01467	0.00175
0.01467	0.00626
0.01467	0.00416
0.01472	0.00400
0.01472	0.00207
0.01472	0.00545
0.01478	0.00336
0.01478	0.00658
0.01478	0.00014
0.01483	0.00078
0.01483	0.00223
0.01489	0.00529
0.01489	0.00626
0.01489	0.00497
0.01494	0.00271
0.01494	-0.00147
0.01494	-0.00002
0.01500	0.00191
0.01500	0.00191
0.01506	0.00223
0.01506	-0.00019
0.01506	0.00207
0.01511	0.00014
0.01511	-0.00196
0.01517	0.00078
0.01517	-0.00019
0.01517	-0.00002
0.01522	-0.00019
0.01522	-0.00147
0.01522	0.00159
0.01528	-0.00180
0.01528	-0.00373
0.01533	-0.00421
0.01533	0.00126
0.01533	-0.00325
0.01539	-0.00067
0.01539	-0.00099
0.01539	-0.00147
0.01544	-0.00566
0.01544	-0.00051
0.01544	0.00014
0.01550	0.00014
0.01550	-0.00099
0.01556	0.00046
0.01556	-0.00373
0.01556	-0.00002
0.01561	-0.00292
0.01561	-0.00373
0.01561	-0.00389
0.01567	-0.00308
0.01567	-0.00083
0.01567	-0.00276
0.01572	-0.00502
0.01572	-0.00212
0.01578	-0.00147
0.01578	-0.00067
0.01578	-0.00341
0.01583	-0.00566
0.01583	-0.00614
0.01589	-0.00470
0.01589	-0.00405
0.01589	0.00255
0.01594	0.00014
0.01594	-0.00357
0.01594	-0.00502
0.01600	-0.00292
0.01600	-0.00164
0.01606	0.00142
0.01606	-0.00325
0.01606	-0.00502
0.01611	-0.00453
0.01611	-0.00534
0.01617	-0.00389
0.01617	0.00030
0.01617	-0.00341
0.01622	-0.00341
0.01622	-0.00308
0.01622	-0.00389
0.01628	-0.00389
0.01628	-0.00147
0.01628	-0.00534
0.01633	-0.00502
0.01633	-0.00614
0.01639	-0.00115
0.01639	-0.00405
0.01639	-0.00470
0.01644	-0.00502
0.01644	-0.00164
0.01644	-0.00405
0.01650	-0.00550
0.01650	-0.00212
0.01650	-0.00389
0.01656	-0.00244
0.01656	-0.00663
0.01656	-0.00486
0.01661	-0.00131
0.01661	-0.00244
0.01667	-0.00292
0.01667	-0.00357
0.01667	-0.00437
0.01672	-0.00067
0.01672	-0.00260
0.01678	-0.00502
0.01678	-0.00534
0.01678	-0.00792
0.01683	-0.00550
0.01683	-0.00470
0.01683	-0.00260
0.01689	-0.00727
0.01689	-0.00582
0.01694	-0.00582
0.01694	-0.00598
0.01694	-0.00759
0.01700	-0.00614
0.01700	-0.00518
0.01700	-0.00357
0.01706	-0.00260
0.01706	-0.00679
0.01711	-0.00518
0.01711	-0.00486
0.01711	-0.00534
0.01717	-0.00421
0.01717	-0.00598
0.01717	-0.00631
0.01722	-0.00357
0.01722	-0.00373
0.01728	-0.00534
0.01728	-0.00373
0.01728	-0.00453
0.01733	-0.00373
0.01733	-0.00486
0.01733	-0.00518
0.01739	-0.00437
0.01739	-0.00614
0.01744	-0.00631
0.01744	-0.00598
0.01744	-0.00840
0.01750	-0.00550
0.01750	-0.00614
0.01750	-0.00196
0.01756	-0.00437
0.01756	-0.00534
0.01761	-0.00421
0.01761	-0.00470
0.01761	-0.00518
0.01767	-0.00775
0.01767	-0.00614
0.01772	-0.00421
0.01772	-0.00437
0.01772	-0.00614
0.01778	-0.00759
0.01778	-0.00244
0.01783	-0.00647
0.01783	-0.00470
0.01783	-0.00775
0.01789	-0.00212
0.01789	-0.00308
0.01789	-0.00759
0.01794	-0.00550
0.01794	-0.00244
0.01794	-0.00824
0.01800	-0.00808
0.01800	-0.00421
0.01806	-0.00598
0.01806	-0.00647
0.01806	-0.00566
0.01811	-0.00663
0.01811	-0.00308
0.01811	-0.00437
0.01817	-0.00743
0.01817	-0.00888
0.01822	-0.00759
0.01822	-0.00550
0.01822	-0.00437
0.01828	-0.00904
0.01828	-0.00470
0.01828	-0.00566
0.01833	-0.00437
0.01833	-0.00341
0.01839	-0.00453
0.01839	-0.00550
0.01839	-0.00647
0.01844	-0.00872
0.01844	-0.00308
0.01850	-0.00904
0.01850	-0.00614
0.01850	-0.00598
0.01856	-0.00598
0.01856	-0.00614
0.01861	-0.00695
0.01861	-0.00566
0.01861	-0.00631
0.01867	-0.00437
0.01867	-0.00421
0.01867	-0.00631
0.01872	-0.00792
0.01872	-0.00502
0.01878	-0.00695
0.01878	-0.00550
0.01878	-0.00534
0.01883	-0.00566
0.01883	-0.00985
0.01889	-0.00840
0.01889	-0.00486
0.01889	-0.00534
0.01894	-0.00550
0.01894	-0.00856
0.01894	-0.00808
0.01900	-0.01178
0.01900	-0.00920
0.01906	-0.00679
0.01906	-0.00598
0.01906	-0.00775
0.01911	-0.00486
0.01911	-0.00792
0.01911	-0.01130
0.01917	-0.00759
0.01917	-0.00775
0.01922	-0.00341
0.01922	-0.00550
0.01922	-0.00550
0.01928	-0.00985
0.01928	-0.00985
0.01933	-0.00486
0.01933	-0.00308
0.01933	-0.00663
0.01939	-0.00631
0.01939	-0.00937
0.01944	-0.00502
0.01944	-0.00856
0.01944	-0.00937
0.01950	-0.00663
0.01950	-0.00470
0.01956	-0.01114
0.01956	-0.00631
0.01956	-0.01098
0.01961	-0.00872
0.01961	-0.00808
0.01961	-0.00502
0.01967	-0.00614
0.01967	-0.00743
0.01972	-0.00357
0.01972	-0.00727
0.01972	-0.00969
0.01978	-0.00679
0.01978	-0.00502
0.01983	-0.00582
0.01983	-0.00727
0.01983	-0.01033
0.01989	-0.00743
0.01989	-0.00389
0.01989	-0.00711
0.01994	-0.00598
0.01994	-0.00631
0.02000	-0.00470
0.02000	-0.00679
0.02000	-0.00695
0.02006	-0.00824
0.02006	-0.00920
0.02011	-0.00518
0.02011	-0.00582
0.02011	-0.00437
0.02017	-0.00985
0.02017	-0.00582
0.02022	-0.00792
0.02022	-0.00598
0.02022	-0.00663
0.02028	-0.00920
0.02028	-0.00437
0.02033	-0.00518
0.02033	-0.00598
0.02033	-0.01098
0.02039	-0.00502
0.02039	-0.00888
0.02039	-0.00663
0.02044	-0.00453
0.02044	-0.00759
0.02050	-0.00775
0.02050	-0.00904
0.02050	-0.00695
0.02056	-0.00808
0.02056	-0.00920
0.02061	-0.00937
0.02061	-0.00631
0.02061	-0.00888
0.02067	-0.00824
0.02067	-0.00904
0.02067	-0.00727
0.02072	-0.00856
0.02072	-0.01017
0.02078	-0.00920
0.02078	-0.00325
0.02078	-0.00550
0.02083	-0.01017
0.02083	-0.00308
0.02083	-0.00840
0.02089	-0.00824
0.02089	-0.00647
0.02094	-0.00872
0.02094	-0.00695
0.02100	-0.00534
0.02100	-0.00486
0.02100	-0.00614
0.02106	-0.00695
0.02106	-0.00695
0.02111	-0.00872
0.02111	-0.00824
0.02111	-0.00969
0.02117	-0.00566
0.02117	-0.01049
0.02122	-0.00856
0.02122	-0.01194
0.02122	-0.00808
0.02128	-0.01081
0.02128	-0.00743
0.02128	-0.00614
0.02133	-0.00518
0.02133	-0.00937
0.02139	-0.00679
0.02139	-0.00663
0.02139	-0.00292
0.02144	-0.01065
0.02144	-0.00727
0.02144	-0.01049
0.02150	-0.00663
0.02150	-0.00969
0.02156	-0.00405
0.02156	-0.00550
0.02156	-0.01001
0.02161	-0.00872
0.02161	-0.00695
0.02161	-0.00953
0.02167	-0.00598
0.02167	-0.00598
0.02172	-0.00695
0.02172	-0.00792
0.02172	-0.00631
0.02178	-0.00808
0.02178	-0.01130
0.02183	-0.00663
0.02183	-0.00679
0.02183	-0.00711
0.02189	-0.00775
0.02189	-0.00872
0.02194	-0.00792
0.02194	-0.00792
0.02194	-0.01033
0.02200	-0.00888
0.02200	-0.00759
0.02206	-0.00582
0.02206	-0.00985
0.02206	-0.00711
0.02211	-0.00824
0.02211	-0.00792
0.02211	-0.00598
0.02217	-0.00631
0.02217	-0.00872
0.02217	-0.00953
0.02222	-0.00888
0.02222	-0.00872
0.02228	-0.00631
0.02228	-0.00808
0.02228	-0.00518
0.02233	-0.00808
0.02233	-0.00792
0.02233	-0.00711
0.02239	-0.00792
0.02239	-0.01130
0.02244	-0.00308
0.02244	-0.00711
0.02244	-0.01001
0.02250	-0.00856
0.02250	-0.00727
0.02256	-0.00759
0.02256	-0.01243
0.02256	-0.00470
0.02261	-0.00969
0.02261	-0.00502
0.02261	-0.00727
0.02267	-0.00743
0.02267	-0.00486
0.02272	-0.00824
0.02272	-0.00663
0.02272	-0.00566
0.02278	-0.00888
0.02278	-0.00920
0.02283	-0.00904
0.02283	-0.00759
0.02283	-0.00614
0.02289	-0.00985
0.02289	-0.00920
0.02294	-0.00888
0.02294	-0.00808
0.02294	-0.01081
0.02300	-0.00470
0.02300	-0.00743
0.02300	-0.01049
0.02306	-0.01033
0.02306	-0.00711
0.02306	-0.00679
0.02311	-0.00679
0.02311	-0.00582
0.02317	-0.00775
0.02317	-0.00373
0.02317	-0.00470
0.02322	-0.00502
0.02322	-0.00341
0.02322	-0.00743
0.02328	-0.00679
0.02328	-0.00743
0.02328	-0.00614
0.02333	-0.00743
0.02333	-0.01033
0.02339	-0.00743
0.02339	-0.00775
0.02339	-0.01001
0.02344	-0.00969
0.02344	-0.01017
0.02350	-0.01001
0.02350	-0.01001
0.02350	-0.00679
0.02356	-0.01178
0.02356	-0.00743
0.02361	-0.00759
0.02361	-0.00389
0.02361	-0.01146
0.02367	-0.00904
0.02367	-0.00743
0.02367	-0.00872
0.02372	-0.00663
0.02372	-0.00631
0.02372	-0.00872
0.02372	-0.00486
0.02372	-0.00663
0.02372	-0.00775
0.02372	-0.00421
0.02372	-0.00453
0.02372	-0.00775
0.02372	-0.01081
0.02372	-0.00663
0.02372	-0.00663
0.02372	-0.00792
0.02372	-0.01130
0.02372	-0.00937
0.02372	-0.00614
0.02372	-0.00920
0.02372	-0.00727
0.02372	-0.00904
0.02372	-0.00647
0.02372	-0.00775
0.02372	-0.00727
0.02372	-0.00357
0.02372	-0.00550
0.02372	-0.00695
0.02372	-0.00373
0.02372	-0.00824
0.02372	-0.00824
0.02372	-0.00775
0.02372	-0.00775
0.02372	-0.00582
0.02372	-0.00775
0.02372	-0.00759
0.02372	-0.00904
0.02372	-0.00647
0.02372	-0.00775
0.02372	-0.00679
0.02372	-0.00566
0.02372	-0.00614
0.02372	-0.00711
0.02372	-0.00695
0.02372	-0.00631
0.02372	-0.00808
0.02372	-0.00647
0.02372	-0.00614
0.02372	-0.00808
0.02372	-0.00711
0.02372	-0.00695
0.02372	-0.00856
0.02372	-0.00727
0.02372	-0.00695
0.02372	-0.00775
0.02372	-0.00775
0.02372	-0.00663
0.02372	-0.00373
0.02372	-0.00180
0.02372	-0.00775
0.02372	-0.00631
0.02372	-0.00824
0.02372	-0.00679
0.02372	-0.01114
0.02372	-0.00920
0.02372	-0.00759
0.02372	-0.00727
0.02372	-0.00759
0.02372	-0.00518
0.02372	-0.00727
0.02372	-0.00534
0.02372	-0.00663
0.02372	-0.00904
0.02372	-0.01049
