Interference and Diffraction Data File Wed, Oct 19, 2022 3:50 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.00728	-0.00186
0.00728	-0.00492
0.00728	-0.00428
0.00728	-0.00299
0.00728	-0.00073
0.00728	-0.00315
0.00733	-0.00235
0.00733	-0.00090
0.00733	-0.00347
0.00733	-0.00170
0.00733	-0.00267
0.00733	-0.00460
0.00733	-0.00186
0.00733	-0.00154
0.00733	-0.00186
0.00733	-0.00090
0.00739	-0.00218
0.00739	-0.00218
0.00739	-0.00041
0.00739	-0.00283
0.00739	-0.00235
0.00739	-0.00251
0.00739	-0.00106
0.00739	-0.00218
0.00739	-0.00299
0.00744	-0.00283
0.00744	-0.00331
0.00744	-0.00218
0.00744	-0.00090
0.00744	-0.00057
0.00744	-0.00106
0.00744	-0.00396
0.00744	-0.00235
0.00744	-0.00235
0.00744	-0.00073
0.00750	-0.00138
0.00750	-0.00235
0.00750	-0.00267
0.00750	-0.00251
0.00750	-0.00186
0.00750	-0.00299
0.00750	-0.00251
0.00750	-0.00299
0.00750	-0.00460
0.00750	-0.00267
0.00756	-0.00073
0.00756	-0.00073
0.00756	0.00700
0.00756	-0.00315
0.00756	-0.00202
0.00756	-0.00267
0.00756	-0.00315
0.00756	-0.00283
0.00756	-0.00525
0.00761	-0.00218
0.00761	-0.00396
0.00761	-0.00541
0.00761	-0.00202
0.00761	-0.00299
0.00761	-0.00331
0.00761	-0.00315
0.00761	-0.00251
0.00761	-0.00106
0.00761	-0.00218
0.00767	-0.00025
0.00767	-0.00073
0.00767	-0.00122
0.00767	-0.00315
0.00767	-0.00267
0.00767	-0.00025
0.00767	-0.00090
0.00767	-0.00283
0.00767	-0.00283
0.00772	-0.00235
0.00772	-0.00412
0.00772	-0.00186
0.00772	-0.00460
0.00772	-0.00154
0.00772	0.00023
0.00772	-0.00025
0.00772	-0.00251
0.00772	-0.00025
0.00772	-0.00090
0.00772	-0.00396
0.00778	-0.00235
0.00778	-0.00073
0.00778	-0.00090
0.00778	-0.00057
0.00778	-0.00267
0.00778	-0.00170
0.00778	-0.00412
0.00778	-0.00073
0.00778	-0.00218
0.00783	-0.00251
0.00783	-0.00315
0.00783	-0.00267
0.00783	-0.00347
0.00783	-0.00492
0.00783	-0.00267
0.00783	-0.00315
0.00783	-0.00186
0.00783	-0.00073
0.00789	-0.00283
0.00789	-0.00380
0.00789	-0.00380
0.00789	-0.00396
0.00789	-0.00041
0.00789	-0.00267
0.00789	-0.00428
0.00789	-0.00251
0.00789	-0.00057
0.00789	-0.00428
0.00794	-0.00106
0.00794	-0.00251
0.00794	-0.00090
0.00794	-0.00218
0.00794	-0.00412
0.00794	-0.00573
0.00794	-0.00154
0.00794	-0.00380
0.00794	-0.00363
0.00794	-0.00525
0.00800	-0.00283
0.00800	-0.00202
0.00800	0.00039
0.00800	-0.00170
0.00800	-0.00363
0.00800	-0.00106
0.00800	-0.00315
0.00800	-0.00315
0.00800	-0.00299
0.00800	-0.00315
0.00806	-0.00283
0.00806	-0.00106
0.00806	-0.00025
0.00806	-0.00444
0.00806	0.00700
0.00806	-0.00235
0.00806	-0.00218
0.00806	-0.00202
0.00806	-0.00106
0.00806	-0.00122
0.00811	-0.00186
0.00811	-0.00363
0.00811	-0.00009
0.00811	-0.00154
0.00811	-0.00154
0.00811	-0.00525
0.00811	-0.00235
0.00811	-0.00412
0.00811	-0.00412
0.00811	-0.00347
0.00817	-0.00363
0.00817	-0.00073
0.00817	-0.00073
0.00817	-0.00202
0.00817	-0.00267
0.00817	-0.00428
0.00817	-0.00009
0.00817	-0.00106
0.00817	-0.00170
0.00817	-0.00122
0.00822	-0.00299
0.00822	-0.00283
0.00822	-0.00267
0.00822	-0.00154
0.00822	-0.00138
0.00822	-0.00122
0.00822	-0.00138
0.00822	-0.00106
0.00822	-0.00218
0.00828	-0.00251
0.00828	-0.00380
0.00828	-0.00396
0.00828	-0.00025
0.00828	-0.00138
0.00828	-0.00138
0.00828	-0.00122
0.00828	-0.00347
0.00828	-0.00073
0.00828	-0.00122
0.00828	-0.00202
0.00833	-0.00396
0.00833	-0.00251
0.00833	-0.00202
0.00833	0.00007
0.00833	-0.00235
0.00833	0.00168
0.00833	-0.00186
0.00833	-0.00283
0.00833	-0.00299
0.00833	-0.00202
0.00839	-0.00267
0.00839	-0.00170
0.00839	-0.00090
0.00839	-0.00283
0.00839	-0.00186
0.00839	-0.00218
0.00839	-0.00106
0.00839	-0.00202
0.00839	0.00055
0.00844	-0.00009
0.00844	-0.00412
0.00844	-0.00154
0.00844	0.00055
0.00844	0.00039
0.00844	-0.00073
0.00844	0.00120
0.00844	0.00023
0.00844	0.00152
0.00844	0.00088
0.00850	-0.00122
0.00850	-0.00267
0.00850	0.00072
0.00850	-0.00122
0.00850	-0.00009
0.00850	-0.00218
0.00850	-0.00009
0.00850	-0.00251
0.00850	-0.00283
0.00850	-0.00122
0.00850	-0.00315
0.00856	-0.00154
0.00856	-0.00122
0.00856	-0.00057
0.00856	-0.00106
0.00856	0.00072
0.00856	0.00136
0.00856	-0.00122
0.00856	0.00072
0.00856	-0.00235
0.00856	-0.00138
0.00861	-0.00057
0.00861	-0.00444
0.00861	0.00088
0.00861	-0.00057
0.00861	0.00039
0.00861	-0.00202
0.00861	-0.00154
0.00861	-0.00009
0.00861	-0.00283
0.00861	-0.00106
0.00867	-0.00057
0.00867	-0.00009
0.00867	0.00055
0.00867	-0.00057
0.00867	-0.00057
0.00867	0.00055
0.00867	-0.00073
0.00867	-0.00073
0.00867	0.00120
0.00867	-0.00283
0.00872	-0.00299
0.00872	-0.00283
0.00872	-0.00106
0.00872	-0.00573
0.00872	0.00120
0.00872	-0.00267
0.00872	-0.00235
0.00872	-0.00138
0.00872	0.00055
0.00872	0.00684
0.00878	0.00039
0.00878	-0.00331
0.00878	-0.00057
0.00878	-0.00073
0.00878	-0.00073
0.00878	-0.00299
0.00878	-0.00041
0.00878	-0.00154
0.00878	-0.00251
0.00878	-0.00057
0.00883	-0.00122
0.00883	-0.00396
0.00883	-0.00186
0.00883	-0.00154
0.00883	-0.00009
0.00883	-0.00267
0.00883	0.00120
0.00883	-0.00202
0.00883	-0.00122
0.00883	-0.00122
0.00889	-0.00025
0.00889	-0.00138
0.00889	-0.00090
0.00889	-0.00573
0.00889	-0.00025
0.00889	-0.00009
0.00889	0.00072
0.00889	-0.00235
0.00889	-0.00267
0.00889	-0.00170
0.00894	-0.00138
0.00894	-0.00154
0.00894	-0.00170
0.00894	-0.00041
0.00894	-0.00186
0.00894	-0.00122
0.00894	-0.00202
0.00894	0.00120
0.00894	-0.00202
0.00894	-0.00186
0.00894	-0.00106
0.00900	-0.00057
0.00900	0.00055
0.00900	0.00136
0.00900	0.00023
0.00900	-0.00073
0.00900	-0.00218
0.00900	0.00184
0.00900	0.00168
0.00900	0.00007
0.00906	0.00088
0.00906	0.00217
0.00906	-0.00073
0.00906	0.00023
0.00906	0.00184
0.00906	0.00120
0.00906	-0.00138
0.00906	0.00007
0.00906	0.00200
0.00906	0.00184
0.00911	0.00039
0.00911	0.00088
0.00911	0.00072
0.00911	-0.00041
0.00911	0.00297
0.00911	0.00039
0.00911	0.00120
0.00911	0.00120
0.00911	0.00217
0.00911	-0.00122
0.00917	-0.00057
0.00917	0.00200
0.00917	-0.00428
0.00917	0.00249
0.00917	0.00265
0.00917	0.00394
0.00917	0.00281
0.00917	0.00281
0.00917	-0.00009
0.00917	0.00168
0.00922	0.00152
0.00922	0.00088
0.00922	0.00136
0.00922	0.00152
0.00922	-0.00057
0.00922	0.00378
0.00922	0.00233
0.00922	0.00442
0.00922	0.00136
0.00922	0.00249
0.00928	0.00281
0.00928	0.00120
0.00928	-0.00025
0.00928	0.00217
0.00928	-0.00073
0.00928	0.00120
0.00928	0.00249
0.00928	0.00039
0.00928	0.00442
0.00928	0.00088
0.00933	0.00136
0.00933	0.00249
0.00933	0.00152
0.00933	0.00249
0.00933	0.00039
0.00933	-0.00073
0.00933	0.00007
0.00933	0.00233
0.00933	0.00023
0.00939	0.00233
0.00939	0.00329
0.00939	0.00249
0.00939	0.00200
0.00939	0.00168
0.00939	0.00120
0.00939	0.00217
0.00939	0.00168
0.00939	0.00168
0.00939	0.00249
0.00944	0.00120
0.00944	0.00297
0.00944	0.00362
0.00944	0.00039
0.00944	0.00039
0.00944	0.00088
0.00944	0.00345
0.00944	0.00329
0.00944	0.00329
0.00944	-0.00057
0.00950	0.00104
0.00950	-0.00347
0.00950	0.00023
0.00950	0.00104
0.00950	0.00233
0.00950	-0.00073
0.00950	-0.00138
0.00950	0.00023
0.00950	0.00055
0.00956	0.00072
0.00956	0.00152
0.00956	0.00136
0.00956	-0.00090
0.00956	-0.00235
0.00956	0.00200
0.00956	0.00088
0.00956	0.00023
0.00956	0.00152
0.00956	0.00039
0.00961	0.00007
0.00961	-0.00235
0.00961	0.00007
0.00961	-0.00186
0.00961	-0.00138
0.00961	0.00007
0.00961	-0.00170
0.00961	0.00265
0.00961	0.00168
0.00961	-0.00057
0.00967	0.00104
0.00967	0.00184
0.00967	0.00136
0.00967	-0.00073
0.00967	-0.00073
0.00967	-0.00138
0.00967	-0.00106
0.00967	-0.00073
0.00967	-0.00218
0.00972	0.00023
0.00972	0.00088
0.00972	-0.00122
0.00972	-0.00154
0.00972	0.00104
0.00972	0.00120
0.00972	-0.00025
0.00972	-0.00057
0.00972	0.00200
0.00978	-0.00025
0.00978	0.00088
0.00978	0.00104
0.00978	0.00152
0.00978	0.00055
0.00978	0.00120
0.00978	0.00329
0.00978	-0.00041
0.00978	0.00104
0.00978	0.00426
0.00983	0.00410
0.00983	0.00152
0.00983	0.00249
0.00983	0.00072
0.00983	0.00168
0.00983	0.00490
0.00983	0.00120
0.00983	0.00217
0.00983	0.00200
0.00989	0.00362
0.00989	0.00104
0.00989	0.00474
0.00989	0.00410
0.00989	0.00490
0.00989	0.00603
0.00989	0.00394
0.00989	0.00539
0.00989	0.00555
0.00989	0.00426
0.00994	0.00748
0.00994	0.00635
0.00994	0.00378
0.00994	0.00684
0.00994	0.00555
0.00994	0.00684
0.00994	0.00813
0.00994	0.00458
0.00994	0.00378
0.01000	0.00748
0.01000	0.00668
0.01000	0.00700
0.01000	0.00700
0.01000	0.00587
0.01000	0.00249
0.01000	0.00990
0.01000	0.00845
0.01000	0.00845
0.01000	0.00974
0.01006	0.00909
0.01006	0.01022
0.01006	0.00909
0.01006	0.00684
0.01006	0.00603
0.01006	0.00652
0.01006	0.00780
0.01006	0.00764
0.01006	0.00893
0.01006	0.00877
0.01011	0.00732
0.01011	0.00780
0.01011	0.00909
0.01011	0.00942
0.01011	0.01167
0.01011	0.01070
0.01011	0.01087
0.01011	0.00877
0.01011	0.00829
0.01017	0.00893
0.01017	0.00877
0.01017	0.00958
0.01017	0.00845
0.01017	0.00893
0.01017	0.00764
0.01017	0.00684
0.01017	0.00716
0.01017	0.00764
0.01017	0.00861
0.01022	0.00684
0.01022	0.00635
0.01022	0.00845
0.01022	0.00845
0.01022	0.00732
0.01022	0.00732
0.01022	0.00716
0.01022	0.00684
0.01022	0.00603
0.01022	0.00764
0.01028	0.00571
0.01028	0.00539
0.01028	0.00458
0.01028	0.00410
0.01028	0.00281
0.01028	0.00603
0.01028	0.00458
0.01028	0.00458
0.01028	0.00362
0.01028	0.00700
0.01033	0.00426
0.01033	0.00394
0.01033	0.00426
0.01033	0.00152
0.01033	0.00378
0.01033	0.00394
0.01033	0.00507
0.01033	0.00184
0.01033	0.00458
0.01033	0.00329
0.01039	0.00426
0.01039	0.00152
0.01039	0.00023
0.01039	0.00442
0.01039	0.00490
0.01039	0.00329
0.01039	0.00200
0.01039	0.00362
0.01039	0.00120
0.01039	0.00184
0.01044	0.00281
0.01044	0.00055
0.01044	0.00426
0.01044	0.00345
0.01044	0.00217
0.01044	0.00281
0.01044	0.00652
0.01044	0.00410
0.01044	0.00764
0.01044	0.00587
0.01050	0.00523
0.01050	0.00797
0.01050	0.00684
0.01050	0.00942
0.01050	0.01022
0.01050	0.01070
0.01050	0.00845
0.01050	0.00829
0.01050	0.01006
0.01056	0.01054
0.01056	0.01135
0.01056	0.01344
0.01056	0.01119
0.01056	0.01248
0.01056	0.01312
0.01056	0.01554
0.01056	0.01779
0.01056	0.01844
0.01056	0.01876
0.01061	0.02182
0.01061	0.02359
0.01061	0.02665
0.01061	0.02504
0.01061	0.03165
0.01061	0.02875
0.01061	0.02698
0.01061	0.03084
0.01061	0.03133
0.01061	0.03133
0.01067	0.03181
0.01067	0.03213
0.01067	0.03100
0.01067	0.03100
0.01067	0.03600
0.01067	0.03857
0.01067	0.03906
0.01067	0.04470
0.01067	0.04711
0.01067	0.05162
0.01072	0.05581
0.01072	0.05791
0.01072	0.06016
0.01072	0.06451
0.01072	0.06725
0.01072	0.06822
0.01072	0.06854
0.01072	0.06564
0.01072	0.06677
0.01078	0.06661
0.01078	0.06677
0.01078	0.07031
0.01078	0.06612
0.01078	0.07305
0.01078	0.07643
0.01078	0.07724
0.01078	0.08223
0.01078	0.08852
0.01078	0.09544
0.01078	0.09963
0.01083	0.10495
0.01083	0.11252
0.01083	0.11768
0.01083	0.12106
0.01083	0.12170
0.01083	0.12074
0.01083	0.12122
0.01083	0.12106
0.01083	0.11752
0.01083	0.11607
0.01089	0.11655
0.01089	0.11735
0.01089	0.11784
0.01089	0.12235
0.01089	0.12670
0.01089	0.13379
0.01089	0.14007
0.01089	0.14909
0.01089	0.15602
0.01089	0.16166
0.01094	0.16762
0.01094	0.17229
0.01094	0.17439
0.01094	0.17954
0.01094	0.17954
0.01094	0.17680
0.01094	0.17358
0.01094	0.16971
0.01094	0.16746
0.01094	0.16488
0.01100	0.16230
0.01100	0.16714
0.01100	0.16552
0.01100	0.17004
0.01100	0.17471
0.01100	0.18276
0.01100	0.18760
0.01100	0.19807
0.01100	0.20580
0.01100	0.21289
0.01106	0.21982
0.01106	0.22803
0.01106	0.23045
0.01106	0.22787
0.01106	0.23093
0.01106	0.22626
0.01106	0.22336
0.01106	0.21659
0.01106	0.21063
0.01106	0.20516
0.01111	0.20419
0.01111	0.20193
0.01111	0.20322
0.01111	0.20274
0.01111	0.20548
0.01111	0.21369
0.01111	0.22400
0.01111	0.23142
0.01111	0.23899
0.01111	0.24720
0.01117	0.25300
0.01117	0.25558
0.01117	0.25735
0.01117	0.25880
0.01117	0.25687
0.01117	0.24769
0.01117	0.24205
0.01117	0.23432
0.01117	0.22658
0.01117	0.22014
0.01122	0.21643
0.01122	0.21144
0.01122	0.21160
0.01122	0.21563
0.01122	0.21563
0.01122	0.21982
0.01122	0.22513
0.01122	0.23222
0.01122	0.23931
0.01122	0.24688
0.01122	0.25010
0.01128	0.25478
0.01128	0.25590
0.01128	0.25848
0.01128	0.25848
0.01128	0.25349
0.01128	0.24656
0.01128	0.23722
0.01128	0.22997
0.01128	0.22175
0.01128	0.21498
0.01133	0.20548
0.01133	0.20161
0.01133	0.20064
0.01133	0.19984
0.01133	0.20242
0.01133	0.20516
0.01133	0.21224
0.01133	0.21579
0.01133	0.22207
0.01133	0.22658
0.01139	0.23158
0.01139	0.22835
0.01139	0.22868
0.01139	0.22384
0.01139	0.22175
0.01139	0.21386
0.01139	0.20934
0.01139	0.19952
0.01139	0.19243
0.01139	0.18357
0.01144	0.17551
0.01144	0.16923
0.01144	0.16569
0.01144	0.16101
0.01144	0.16069
0.01144	0.16375
0.01144	0.16569
0.01144	0.16842
0.01144	0.17116
0.01144	0.17857
0.01150	0.18131
0.01150	0.18099
0.01150	0.17954
0.01150	0.17777
0.01150	0.17132
0.01150	0.16971
0.01150	0.16182
0.01150	0.15392
0.01150	0.14442
0.01150	0.13056
0.01156	0.12686
0.01156	0.12364
0.01156	0.11623
0.01156	0.11381
0.01156	0.11236
0.01156	0.11317
0.01156	0.11687
0.01156	0.11832
0.01156	0.11816
0.01156	0.12074
0.01161	0.12219
0.01161	0.12187
0.01161	0.12042
0.01161	0.11413
0.01161	0.10882
0.01161	0.10318
0.01161	0.09770
0.01161	0.09013
0.01161	0.08449
0.01161	0.07788
0.01167	0.07498
0.01167	0.07031
0.01167	0.06822
0.01167	0.06548
0.01167	0.06532
0.01167	0.06741
0.01167	0.06838
0.01167	0.06725
0.01167	0.06822
0.01167	0.06886
0.01172	0.06725
0.01172	0.06628
0.01172	0.06161
0.01172	0.06097
0.01172	0.05533
0.01172	0.05162
0.01172	0.04615
0.01172	0.04180
0.01172	0.03793
0.01172	0.03439
0.01178	0.03294
0.01178	0.03213
0.01178	0.03149
0.01178	0.03052
0.01178	0.03084
0.01178	0.02810
0.01178	0.03310
0.01178	0.03084
0.01178	0.02939
0.01178	0.02617
0.01183	0.02746
0.01183	0.02681
0.01183	0.02456
0.01183	0.02182
0.01183	0.02214
0.01183	0.01715
0.01183	0.01956
0.01183	0.01505
0.01183	0.01521
0.01183	0.01393
0.01189	0.01103
0.01189	0.01103
0.01189	0.00958
0.01189	0.00958
0.01189	0.00764
0.01189	0.00942
0.01189	0.00990
0.01189	0.00925
0.01189	0.00990
0.01189	0.00571
0.01189	0.00684
0.01194	0.00684
0.01194	0.00652
0.01194	0.00668
0.01194	0.00668
0.01194	0.00555
0.01194	0.00329
0.01194	0.00233
0.01194	0.00297
0.01194	0.00587
0.01200	0.00426
0.01200	0.00200
0.01200	0.00410
0.01200	0.00120
0.01200	0.00200
0.01200	0.00362
0.01200	0.00136
0.01200	0.00329
0.01200	0.00152
0.01200	0.00249
0.01206	0.00136
0.01206	0.00329
0.01206	0.00362
0.01206	0.00281
0.01206	0.00233
0.01206	0.00490
0.01206	0.00426
0.01206	0.00329
0.01206	0.00555
0.01206	0.00458
0.01211	0.00184
0.01211	0.00442
0.01211	0.00523
0.01211	0.00426
0.01211	0.00700
0.01211	0.00523
0.01211	0.00329
0.01211	0.00410
0.01211	0.00362
0.01211	0.00490
0.01217	0.00507
0.01217	0.00635
0.01217	0.00345
0.01217	0.00813
0.01217	0.00716
0.01217	0.00797
0.01217	0.00845
0.01217	0.00587
0.01217	0.00249
0.01222	0.00700
0.01222	0.00845
0.01222	0.00958
0.01222	0.00780
0.01222	0.00587
0.01222	0.00474
0.01222	0.00587
0.01222	0.00507
0.01222	0.00942
0.01222	0.00925
0.01228	0.00764
0.01228	0.01006
0.01228	0.00942
0.01228	0.01167
0.01228	0.01054
0.01228	0.01119
0.01228	0.00909
0.01228	0.01022
0.01228	0.01151
0.01228	0.01006
0.01233	0.01006
0.01233	0.01119
0.01233	0.00748
0.01233	0.00829
0.01233	0.00716
0.01233	0.00797
0.01233	0.00909
0.01233	0.00909
0.01233	0.00764
0.01233	0.00861
0.01239	0.00877
0.01239	0.00861
0.01239	0.01070
0.01239	0.00829
0.01239	0.01312
0.01239	0.01087
0.01239	0.00942
0.01239	0.00990
0.01239	0.00748
0.01244	0.00748
0.01244	0.00732
0.01244	0.00780
0.01244	0.00571
0.01244	0.00635
0.01244	0.00668
0.01244	0.00523
0.01244	0.00523
0.01244	0.00329
0.01244	0.00490
0.01250	0.00652
0.01250	0.00668
0.01250	0.00652
0.01250	0.00764
0.01250	0.00732
0.01250	0.00797
0.01250	0.00668
0.01250	0.00426
0.01250	0.00345
0.01250	0.00281
0.01250	0.00378
0.01256	0.00426
0.01256	0.00039
0.01256	0.00249
0.01256	-0.00315
0.01256	0.00104
0.01256	0.00297
0.01256	0.00378
0.01256	0.00168
0.01256	0.00297
0.01261	0.00217
0.01261	0.00313
0.01261	0.00958
0.01261	0.00233
0.01261	-0.00138
0.01261	-0.00267
0.01261	0.00055
0.01261	-0.00009
0.01261	-0.00170
0.01261	-0.00090
0.01267	-0.00251
0.01267	-0.00073
0.01267	-0.00106
0.01267	0.00088
0.01267	-0.00138
0.01267	-0.00073
0.01267	0.00152
0.01267	-0.00202
0.01267	0.00023
0.01267	-0.00122
0.01272	0.00072
0.01272	-0.00363
0.01272	-0.00347
0.01272	-0.00122
0.01272	-0.00073
0.01272	-0.00186
0.01272	-0.00299
0.01272	-0.00106
0.01272	-0.00202
0.01272	-0.00057
0.01272	-0.00106
0.01278	-0.00154
0.01278	-0.00106
0.01278	-0.00573
0.01278	-0.00251
0.01278	-0.00202
0.01278	-0.00363
0.01278	-0.00041
0.01278	-0.00202
0.01278	-0.00170
0.01283	-0.00331
0.01283	-0.00299
0.01283	-0.00025
0.01283	-0.00073
0.01283	-0.00380
0.01283	-0.00057
0.01283	-0.00041
0.01283	-0.00073
0.01283	-0.00299
0.01283	-0.00106
0.01289	-0.00073
0.01289	-0.00138
0.01289	-0.00009
0.01289	-0.00283
0.01289	-0.00251
0.01289	-0.00122
0.01289	-0.00331
0.01289	-0.00073
0.01289	-0.00154
0.01289	-0.00428
0.01289	-0.00267
0.01294	-0.00460
0.01294	0.00136
0.01294	0.00039
0.01294	-0.00073
0.01294	-0.00396
0.01294	-0.00476
0.01294	-0.00363
0.01294	-0.00138
0.01294	-0.00041
0.01294	0.00120
0.01300	-0.00170
0.01300	-0.00138
0.01300	-0.00251
0.01300	0.00120
0.01300	-0.00267
0.01300	0.00120
0.01300	0.00088
0.01300	-0.00041
0.01300	-0.00315
0.01300	-0.00347
0.01306	-0.00025
0.01306	0.00023
0.01306	-0.00009
0.01306	0.00039
0.01306	0.00023
0.01306	0.00152
0.01306	0.00233
0.01306	0.00088
0.01306	0.00104
0.01306	-0.00154
0.01311	0.00217
0.01311	0.00072
0.01311	0.00329
0.01311	0.00120
0.01311	-0.00154
0.01311	0.00168
0.01311	-0.00170
0.01311	0.00039
0.01311	0.00120
0.01311	0.00039
0.01317	0.00184
0.01317	0.00088
0.01317	-0.00041
0.01317	0.00072
0.01317	0.00104
0.01317	-0.00106
0.01317	0.00007
0.01317	-0.00057
0.01317	0.00039
0.01317	-0.00218
0.01322	0.00313
0.01322	0.00168
0.01322	0.00104
0.01322	0.00136
0.01322	0.00023
0.01322	-0.00009
0.01322	-0.00025
0.01322	-0.00090
0.01322	-0.00138
0.01322	-0.00202
0.01328	-0.00218
0.01328	-0.00009
0.01328	0.00023
0.01328	-0.00154
0.01328	-0.00057
0.01328	0.00055
0.01328	0.00072
0.01328	0.00072
0.01328	-0.00202
0.01328	0.00072
0.01328	0.00007
0.01333	-0.00009
0.01333	-0.00041
0.01333	-0.00138
0.01333	-0.00154
0.01333	-0.00122
0.01333	0.00055
0.01333	-0.00170
0.01333	-0.00218
0.01333	-0.00218
0.01333	-0.00073
0.01333	-0.00396
0.01339	-0.00283
0.01339	-0.00202
0.01339	-0.00090
0.01339	-0.00009
0.01339	-0.00251
0.01339	-0.00235
0.01339	-0.00235
0.01339	-0.00025
0.01339	-0.00251
0.01339	-0.00057
0.01344	-0.00122
0.01344	-0.00122
0.01344	-0.00283
0.01344	-0.00283
0.01344	-0.00363
0.01344	-0.00106
0.01344	-0.00138
0.01344	-0.00218
0.01344	-0.00154
0.01344	-0.00202
0.01350	-0.00460
0.01350	-0.00363
0.01350	-0.00476
0.01350	-0.00073
0.01350	-0.00347
0.01350	0.00088
0.01350	-0.00444
0.01350	-0.00057
0.01350	-0.00122
0.01350	-0.00186
0.01350	-0.00138
0.01356	-0.00428
0.01356	-0.00073
0.01356	-0.00347
0.01356	-0.00138
0.01356	-0.00235
0.01356	-0.00331
0.01356	-0.00412
0.01356	-0.00363
0.01356	-0.00009
0.01356	-0.00331
0.01361	-0.00154
0.01361	0.00039
0.01361	-0.00186
0.01361	-0.00283
0.01361	-0.00235
0.01361	-0.00106
0.01361	-0.00073
0.01361	-0.00428
0.01361	-0.00057
0.01361	-0.00106
0.01367	-0.00138
0.01367	-0.00186
0.01367	-0.00363
0.01367	-0.00283
0.01367	-0.00122
0.01367	-0.00154
0.01367	-0.00218
0.01367	-0.00138
0.01367	-0.00235
0.01367	-0.00122
0.01367	-0.00009
0.01372	-0.00299
0.01372	-0.00154
0.01372	-0.00186
0.01372	-0.00009
0.01372	-0.00331
0.01372	-0.00090
0.01372	-0.00186
0.01372	-0.00057
0.01372	-0.00025
0.01372	-0.00041
0.01372	-0.00025
0.01378	-0.00251
0.01378	-0.00057
0.01378	-0.00315
0.01378	-0.00009
0.01378	-0.00122
0.01378	-0.00041
0.01378	-0.00202
0.01378	-0.00363
0.01378	-0.00154
0.01378	-0.00380
0.01383	-0.00073
0.01383	-0.00057
0.01383	0.00023
0.01383	-0.00090
0.01383	-0.00283
0.01383	-0.00073
0.01383	-0.00057
0.01383	0.00184
0.01383	-0.00073
0.01389	-0.00138
0.01389	0.00088
0.01389	0.00104
0.01389	-0.00041
0.01389	0.00039
0.01389	-0.00186
0.01389	-0.00073
0.01389	0.00088
0.01389	-0.00025
0.01389	0.00039
0.01389	0.00120
0.01394	-0.00009
0.01394	-0.00218
0.01394	-0.00154
0.01394	-0.00299
0.01394	-0.00138
0.01394	-0.00122
0.01394	-0.00009
0.01394	0.00055
0.01394	-0.00057
0.01394	-0.00041
0.01400	-0.00154
0.01400	-0.00251
0.01400	0.00039
0.01400	-0.00138
0.01400	0.00039
0.01400	-0.00380
0.01400	-0.00057
0.01400	-0.00186
0.01400	0.00136
0.01400	-0.00202
0.01406	-0.00106
0.01406	-0.00235
0.01406	-0.00106
0.01406	0.00120
0.01406	-0.00170
0.01406	-0.00186
0.01406	-0.00009
0.01406	0.00039
0.01406	-0.00251
0.01406	0.00007
0.01411	0.00184
0.01411	-0.00057
0.01411	-0.00251
0.01411	-0.00267
0.01411	0.00039
0.01411	-0.00186
0.01411	-0.00025
0.01411	-0.00235
0.01411	-0.00122
0.01411	-0.00235
0.01417	0.00039
0.01417	-0.00041
0.01417	-0.00138
0.01417	-0.00202
0.01417	-0.00218
0.01417	0.00072
0.01417	-0.00331
0.01417	-0.00218
0.01417	0.00039
0.01417	-0.00637
0.01422	-0.00186
0.01422	0.00120
0.01422	-0.00138
0.01422	-0.00041
0.01422	0.00136
0.01422	0.00007
0.01422	-0.00154
0.01422	-0.00106
0.01422	0.00007
0.01428	-0.00090
0.01428	0.00088
0.01428	-0.00218
0.01428	-0.00347
0.01428	0.00055
0.01428	-0.00299
0.01428	0.00152
0.01428	-0.00073
0.01428	0.00120
0.01428	-0.00009
0.01433	-0.00186
0.01433	-0.00283
0.01433	-0.00090
0.01433	0.00055
0.01433	-0.00525
0.01433	-0.00412
0.01433	-0.00057
0.01433	-0.00186
0.01433	-0.00154
0.01433	-0.00380
0.01439	-0.00073
0.01439	0.00023
0.01439	-0.00347
0.01439	-0.00090
0.01439	0.00072
0.01439	-0.00138
0.01439	-0.00041
0.01439	0.00007
0.01439	0.00007
0.01439	-0.00106
0.01444	-0.00154
0.01444	-0.00251
0.01444	-0.00041
0.01444	-0.00122
0.01444	0.00088
0.01444	0.00007
0.01444	0.00039
0.01444	-0.00218
0.01444	-0.00170
0.01444	-0.00025
0.01450	-0.00009
0.01450	-0.00170
0.01450	-0.00444
0.01450	-0.00299
0.01450	-0.00041
0.01450	-0.00122
0.01450	-0.00138
0.01450	0.00023
0.01450	0.00072
0.01450	-0.00122
0.01456	-0.00170
0.01456	0.00217
0.01456	0.00039
0.01456	-0.00202
0.01456	-0.00315
0.01456	-0.00154
0.01456	-0.00009
0.01456	-0.00186
0.01456	-0.00347
0.01456	-0.00202
0.01461	-0.00106
0.01461	-0.00154
0.01461	-0.00138
0.01461	0.00023
0.01461	0.00523
0.01461	-0.00235
0.01461	-0.00202
0.01461	0.00055
0.01461	-0.00057
0.01461	-0.00041
0.01467	-0.00460
0.01467	0.00055
0.01467	0.00136
0.01467	0.00055
0.01467	-0.00154
0.01467	-0.00235
0.01467	-0.00138
0.01467	-0.00009
0.01467	-0.00041
0.01472	0.00120
0.01472	-0.00218
0.01472	-0.00041
0.01472	-0.00251
0.01472	-0.00041
0.01472	-0.00090
