Interference and Diffraction Data File Wed, Oct 05, 2022 4:22 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.01250	0.07969
-0.01250	0.07373
-0.01256	0.06617
-0.01256	0.06923
-0.01256	0.07164
-0.01261	0.07180
-0.01261	0.06794
-0.01261	0.06923
-0.01267	0.06729
-0.01267	0.06890
-0.01272	0.06665
-0.01272	0.06874
-0.01272	0.06665
-0.01278	0.06906
-0.01278	0.06439
-0.01278	0.06600
-0.01283	0.05892
-0.01283	0.05457
-0.01289	0.05618
-0.01289	0.04909
-0.01289	0.04346
-0.01294	0.04523
-0.01294	0.04169
-0.01300	0.04024
-0.01300	0.03492
-0.01300	0.03251
-0.01306	0.03138
-0.01306	0.02864
-0.01311	0.03025
-0.01311	0.02220
-0.01311	0.02333
-0.01317	0.02478
-0.01317	0.02606
-0.01317	0.02462
-0.01322	0.02317
-0.01322	0.02703
-0.01322	0.02317
-0.01328	0.02639
-0.01328	0.02751
-0.01333	0.02445
-0.01333	0.02784
-0.01333	0.02172
-0.01339	0.02590
-0.01339	0.02284
-0.01339	0.02349
-0.01344	0.02123
-0.01344	0.02381
-0.01344	0.02156
-0.01350	0.02252
-0.01350	0.01995
-0.01356	0.01962
-0.01356	0.01833
-0.01356	0.01785
-0.01361	0.01640
-0.01361	0.01962
-0.01361	0.01672
-0.01367	0.01640
-0.01367	0.01350
-0.01372	0.01753
-0.01372	0.01350
-0.01372	0.01366
-0.01378	0.01447
-0.01378	0.01366
-0.01378	0.00948
-0.01383	0.01270
-0.01383	0.01463
-0.01389	0.01592
-0.01389	0.01173
-0.01389	0.01044
-0.01394	0.01334
-0.01394	0.01189
-0.01400	0.01527
-0.01400	0.01254
-0.01400	0.01189
-0.01406	0.01511
-0.01406	0.01334
-0.01406	0.01383
-0.01411	0.01270
-0.01411	0.01060
-0.01411	0.01060
-0.01417	0.00996
-0.01417	0.00803
-0.01417	0.00932
-0.01422	0.00980
-0.01422	0.00915
-0.01422	0.01060
-0.01428	0.00851
-0.01428	0.00690
-0.01433	0.00448
-0.01433	0.00352
-0.01433	0.00803
-0.01439	0.00529
-0.01439	0.00384
-0.01439	0.00738
-0.01444	0.00738
-0.01444	0.00690
-0.01444	0.00803
-0.01450	0.00835
-0.01450	0.00674
-0.01456	0.00626
-0.01456	0.00481
-0.01456	0.00722
-0.01461	0.00835
-0.01461	0.00803
-0.01467	0.00593
-0.01467	0.00819
-0.01467	0.00754
-0.01472	0.00690
-0.01472	0.00722
-0.01472	0.00674
-0.01478	0.00513
-0.01478	0.00658
-0.01478	0.00191
-0.01483	0.00722
-0.01483	0.00497
-0.01489	0.00465
-0.01489	0.00513
-0.01489	0.00384
-0.01494	0.00223
-0.01494	0.00159
-0.01494	0.00030
-0.01500	0.00336
-0.01500	0.00336
-0.01500	0.00159
-0.01506	-0.00196
-0.01506	0.00030
-0.01506	-0.00212
-0.01511	-0.00180
-0.01511	0.00030
-0.01511	-0.00083
-0.01517	0.00094
-0.01517	-0.00244
-0.01517	-0.00164
-0.01522	-0.00067
-0.01522	0.00271
-0.01528	0.00014
-0.01528	0.00062
-0.01528	-0.00115
-0.01533	0.00126
-0.01533	-0.00131
-0.01539	0.00352
-0.01539	0.00191
-0.01539	-0.00051
-0.01544	-0.00002
-0.01544	-0.00131
-0.01544	-0.00019
-0.01550	-0.00067
-0.01550	-0.00598
-0.01556	-0.00099
-0.01556	-0.00164
-0.01556	-0.00308
-0.01561	-0.00002
-0.01561	-0.00131
-0.01561	-0.00470
-0.01567	-0.00260
-0.01567	-0.00067
-0.01567	-0.00115
-0.01572	-0.00325
-0.01572	-0.00389
-0.01572	-0.00067
-0.01578	-0.00131
-0.01578	-0.00292
-0.01578	-0.00131
-0.01583	-0.00131
-0.01583	-0.00292
-0.01583	-0.00308
-0.01589	-0.00019
-0.01589	-0.00083
-0.01594	0.00078
-0.01594	-0.00453
-0.01594	-0.00244
-0.01600	0.00014
-0.01600	0.00078
-0.01600	-0.00115
-0.01606	-0.00115
-0.01606	-0.00292
-0.01606	-0.00196
-0.01611	-0.00341
-0.01611	-0.00582
-0.01611	-0.00550
-0.01617	-0.00164
-0.01617	-0.00180
-0.01622	-0.00534
-0.01622	-0.00341
-0.01622	-0.00775
-0.01628	-0.00244
-0.01628	-0.00453
-0.01628	-0.00502
-0.01633	-0.00325
-0.01633	-0.00325
-0.01633	-0.00759
-0.01639	-0.00502
-0.01639	-0.00389
-0.01639	-0.00502
-0.01644	-0.00566
-0.01644	-0.00389
-0.01644	-0.00341
-0.01650	-0.00276
-0.01650	-0.00405
-0.01656	-0.00099
-0.01656	-0.00437
-0.01656	-0.00115
-0.01661	-0.00292
-0.01661	-0.00341
-0.01661	-0.00421
-0.01667	-0.00679
-0.01667	-0.00228
-0.01667	-0.00550
-0.01672	-0.00518
-0.01672	-0.00775
-0.01672	-0.00743
-0.01678	-0.00486
-0.01678	-0.00502
-0.01678	-0.00292
-0.01683	-0.00244
-0.01683	-0.00566
-0.01683	-0.00389
-0.01689	-0.00292
-0.01689	-0.00453
-0.01689	-0.00470
-0.01694	-0.00550
-0.01694	-0.00647
-0.01700	-0.00421
-0.01700	-0.00405
-0.01700	-0.00824
-0.01706	-0.00566
-0.01706	-0.00534
-0.01706	-0.00357
-0.01711	-0.00502
-0.01711	-0.00373
-0.01711	-0.00647
-0.01717	-0.00969
-0.01717	-0.00276
-0.01722	-0.00292
-0.01722	-0.00550
-0.01722	-0.00228
-0.01728	-0.00308
-0.01728	-0.00437
-0.01728	-0.00325
-0.01733	-0.00470
-0.01733	-0.00550
-0.01733	-0.00759
-0.01739	-0.00566
-0.01739	-0.00453
-0.01739	-0.00727
-0.01744	-0.00598
-0.01744	-0.00840
-0.01750	-0.00421
-0.01750	-0.00614
-0.01750	-0.00502
-0.01756	-0.00840
-0.01756	-0.00808
-0.01756	-0.00614
-0.01761	-0.00840
-0.01761	-0.00325
-0.01761	-0.00502
-0.01767	-0.00389
-0.01767	-0.00083
-0.01767	-0.00470
-0.01772	-0.00325
-0.01772	-0.00614
-0.01772	-0.00759
-0.01778	-0.00566
-0.01778	-0.00888
-0.01778	-0.00727
-0.01783	-0.00614
-0.01783	-0.00518
-0.01789	-0.00631
-0.01789	-0.00888
-0.01789	-0.00647
-0.01794	-0.00453
-0.01794	-0.00663
-0.01794	-0.01001
-0.01800	-0.00647
-0.01800	-0.00534
-0.01800	-0.00502
-0.01806	-0.00614
-0.01806	-0.00421
-0.01811	-0.00824
-0.01811	-0.00502
-0.01811	-0.00679
-0.01817	-0.00743
-0.01817	-0.00534
-0.01817	-0.00727
-0.01822	-0.00937
-0.01822	-0.00711
-0.01822	-0.00824
-0.01828	-0.00711
-0.01828	-0.00341
-0.01828	-0.00453
-0.01833	-0.00743
-0.01833	-0.00679
-0.01839	-0.00405
-0.01839	-0.00663
-0.01839	-0.00196
-0.01844	-0.00614
-0.01844	-0.00389
-0.01844	-0.00840
-0.01850	-0.00598
-0.01850	-0.00840
-0.01850	-0.00775
-0.01856	-0.00631
-0.01856	-0.01049
-0.01861	-0.00727
-0.01861	-0.00502
-0.01861	-0.00373
-0.01867	-0.00856
-0.01867	-0.00373
-0.01867	-0.00953
-0.01872	-0.00792
-0.01872	-0.00518
-0.01872	-0.00260
-0.01878	-0.00437
-0.01878	-0.00888
-0.01883	-0.00534
-0.01883	-0.00808
-0.01883	-0.00679
-0.01889	-0.01387
-0.01889	-0.00518
-0.01889	-0.00711
-0.01894	-0.00582
-0.01894	-0.00695
-0.01894	-0.00937
-0.01900	-0.00808
-0.01900	-0.00373
-0.01906	-0.01033
-0.01906	-0.00534
-0.01906	-0.00663
-0.01911	-0.00920
-0.01911	-0.00502
-0.01911	-0.00486
-0.01917	-0.00840
-0.01917	-0.00969
-0.01917	-0.00937
-0.01922	-0.01226
-0.01922	-0.00502
-0.01922	-0.00421
-0.01928	-0.00421
-0.01928	-0.00937
-0.01933	-0.00566
-0.01933	-0.00904
-0.01933	-0.00904
-0.01939	-0.00743
-0.01939	-0.00775
-0.01939	-0.00937
-0.01944	-0.00679
-0.01944	-0.00663
-0.01944	-0.00953
-0.01950	-0.00663
-0.01950	-0.00502
-0.01956	-0.01130
-0.01956	-0.00904
-0.01956	-0.00566
-0.01961	-0.00953
-0.01961	-0.00727
-0.01961	-0.00486
-0.01967	-0.00486
-0.01967	-0.00985
-0.01972	-0.01210
-0.01972	-0.00679
-0.01972	-0.00937
-0.01978	-0.00679
-0.01978	-0.00405
-0.01978	-0.00759
-0.01983	-0.00759
-0.01983	-0.00534
-0.01983	-0.00743
-0.01989	-0.00550
-0.01989	-0.00759
-0.01989	-0.00824
-0.01994	-0.00534
-0.01994	-0.00759
-0.01994	-0.00937
-0.02000	-0.00502
-0.02000	-0.00727
-0.02000	-0.00711
-0.02006	-0.00727
-0.02006	-0.00582
-0.02011	-0.00486
-0.02011	-0.01017
-0.02011	-0.00421
-0.02017	-0.01146
-0.02017	-0.01033
-0.02017	-0.00695
-0.02022	-0.00824
-0.02022	-0.01049
-0.02028	-0.00582
-0.02028	-0.01033
-0.02028	-0.00840
-0.02033	-0.00953
-0.02033	-0.01017
-0.02033	-0.00792
-0.02039	-0.01098
-0.02039	-0.00566
-0.02044	-0.00888
-0.02044	-0.00840
-0.02044	-0.01065
-0.02050	-0.00647
-0.02050	-0.00566
-0.02050	-0.00566
-0.02056	-0.00421
-0.02056	-0.00937
-0.02056	-0.00759
-0.02061	-0.00808
-0.02061	-0.00937
-0.02067	-0.00808
-0.02067	-0.00695
-0.02067	-0.00631
-0.02072	-0.00969
-0.02072	-0.01178
-0.02072	-0.00695
-0.02078	-0.01130
-0.02078	-0.00808
-0.02078	-0.00792
-0.02083	-0.00856
-0.02083	-0.01339
-0.02083	-0.00840
-0.02089	-0.00679
-0.02089	-0.01178
-0.02089	-0.00920
-0.02094	-0.01307
-0.02094	-0.00695
-0.02100	-0.00647
-0.02100	-0.00679
-0.02100	-0.00405
-0.02106	-0.00679
-0.02106	-0.01065
-0.02111	-0.00518
-0.02111	-0.00953
-0.02111	-0.01049
-0.02117	-0.00824
-0.02117	-0.00518
-0.02117	-0.00759
-0.02122	-0.00792
-0.02122	-0.00598
-0.02128	-0.00534
-0.02128	-0.00631
-0.02128	-0.00470
-0.02133	-0.01049
-0.02133	-0.00614
-0.02133	-0.01275
-0.02139	-0.00470
-0.02139	-0.00453
-0.02144	-0.00872
-0.02144	-0.00695
-0.02144	-0.00711
-0.02150	-0.01210
-0.02150	-0.00824
-0.02150	-0.00566
-0.02156	-0.00808
-0.02156	-0.00792
-0.02156	-0.00566
-0.02161	-0.00614
-0.02161	-0.00695
-0.02161	-0.00598
-0.02167	-0.00647
-0.02167	-0.00856
-0.02172	-0.01194
-0.02172	-0.00840
-0.02172	-0.00582
-0.02178	-0.00920
-0.02178	-0.00792
-0.02178	-0.00663
-0.02183	-0.00711
-0.02183	-0.00920
-0.02189	-0.00663
-0.02189	-0.00775
-0.02189	-0.00775
-0.02194	-0.01146
-0.02194	-0.01114
-0.02200	-0.00486
-0.02200	-0.00759
-0.02200	-0.00872
-0.02206	-0.00775
-0.02206	-0.00985
-0.02206	-0.00920
-0.02211	-0.01114
-0.02211	-0.01098
-0.02217	-0.00759
